,방송일시,마더코드,상품코드,상품명,상품군,판매단가,취급액,노출,요일,month
19137,2019-06-30 15:40:00,100765,202235,1257,10,279000,14181000,20,sun,6
19138,2019-06-30 15:40:00,100765,202227,662,10,219000,13789000,20,sun,6
19139,2019-06-30 15:40:00,100765,202233,1256,10,209000,11142000,20,sun,6
19140,2019-06-30 16:00:00,100448,201378,134,10,168000,10667000,20,sun,6
19141,2019-06-30 16:00:00,100448,201376,132,10,178000,5997000,20,sun,6
19142,2019-06-30 16:00:00,100448,201379,135,10,148000,8208000,20,sun,6
19143,2019-06-30 16:00:00,100448,201377,133,10,158000,2966000,20,sun,6
19144,2019-06-30 16:20:00,100448,201378,134,10,168000,21259000,20,sun,6
19145,2019-06-30 16:20:00,100448,201376,132,10,178000,12590000,20,sun,6
19146,2019-06-30 16:20:00,100448,201379,135,10,148000,14748000,20,sun,6
19147,2019-06-30 16:20:00,100448,201377,133,10,158000,5296000,20,sun,6
19148,2019-06-30 16:40:00,100448,201378,134,10,168000,31800000,20,sun,6
19149,2019-06-30 16:40:00,100448,201376,132,10,178000,12628000,20,sun,6
19150,2019-06-30 16:40:00,100448,201379,135,10,148000,18061000,20,sun,6
19151,2019-06-30 16:40:00,100448,201377,133,10,158000,4712000,20,sun,6
19152,2019-06-30 17:00:00,100169,200583,1218,3,54900,53000000,20,sun,6
19153,2019-06-30 17:20:00,100169,200583,1218,3,54900,117282000,20,sun,6
19154,2019-06-30 17:40:00,100169,200583,1218,3,54900,61913000,20,sun,6
19155,2019-06-30 18:00:00,100849,202510,635,3,59900,48660000,20,sun,6
19156,2019-06-30 18:20:00,100324,201654,572,4,0,0,20,sun,6
19157,2019-06-30 18:40:00,100324,201654,572,4,0,0,20,sun,6
19158,2019-06-30 19:00:00,100324,201654,572,4,0,0,20,sun,6
19159,2019-06-30 19:20:00,100683,202032,724,10,164000,9496000,30,sun,6
19160,2019-06-30 19:20:00,100683,202035,1319,10,154000,22807000,30,sun,6
19161,2019-06-30 19:50:00,100683,202032,724,10,164000,47381000,30,sun,6
19162,2019-06-30 19:50:00,100683,202035,1319,10,154000,51045000,30,sun,6
19163,2019-06-30 20:20:00,100205,200733,876,0,548000,7739000,20,sun,6
19164,2019-06-30 20:20:00,100205,200732,875,0,598000,1730000,20,sun,6
19165,2019-06-30 20:20:00,100205,200731,874,0,648000,5508000,20,sun,6
19166,2019-06-30 20:40:00,100205,200733,876,0,548000,13888000,20,sun,6
19167,2019-06-30 20:40:00,100205,200732,875,0,598000,16843000,20,sun,6
19168,2019-06-30 20:40:00,100205,200731,874,0,648000,14596000,20,sun,6
19169,2019-06-30 21:00:00,100205,200733,876,0,548000,30805000,20,sun,6
19170,2019-06-30 21:00:00,100205,200732,875,0,598000,33605000,20,sun,6
19171,2019-06-30 21:00:00,100205,200731,874,0,648000,34586000,20,sun,6
19172,2019-06-30 21:20:00,100150,200532,1285,1,439000,25714000,20,sun,6
19173,2019-06-30 21:20:00,100150,200464,687,1,489000,10568000,20,sun,6
19174,2019-06-30 21:40:00,100150,200532,1285,1,439000,28406000,20,sun,6
19175,2019-06-30 21:40:00,100150,200464,687,1,489000,25657000,20,sun,6
19176,2019-06-30 22:00:00,100150,200532,1285,1,439000,33726000,20,sun,6
19177,2019-06-30 22:00:00,100150,200464,687,1,489000,40715000,20,sun,6
19178,2019-06-30 22:20:00,100098,200271,300,6,119000,22613000,20,sun,6
19179,2019-06-30 22:40:00,100098,200271,300,6,119000,64990000,20,sun,6
19180,2019-06-30 23:00:00,100098,200271,300,6,119000,89198000,20,sun,6
19181,2019-06-30 23:20:00,100664,202003,1564,6,79900,29589000,20,sun,6
19182,2019-06-30 23:40:00,100664,202003,1564,6,79900,55249000,20,sun,6
19183,2019-07-01 00:00:00,100664,202003,1564,6,79900,43637000,20,mon,7
19184,2019-07-01 00:20:00,100074,200201,940,8,39800,21560000,20,mon,7
19185,2019-07-01 00:40:00,100074,200201,940,8,39800,34503000,20,mon,7
19186,2019-07-01 01:00:00,100074,200201,940,8,39800,22667000,20,mon,7
19187,2019-07-01 01:20:00,100841,202484,1115,3,32900,14651000,20,mon,7
19188,2019-07-01 01:40:00,100841,202484,1115,3,32900,20001000,13,mon,7
19189,2019-07-01 06:00:00,100782,202286,1092,9,39800,5698000,20,mon,7
19190,2019-07-01 06:00:00,100782,202289,1094,9,39800,4087000,20,mon,7
19191,2019-07-01 06:20:00,100782,202286,1092,9,39800,7453000,20,mon,7
19192,2019-07-01 06:20:00,100782,202289,1094,9,39800,4625000,20,mon,7
19193,2019-07-01 06:40:00,100782,202286,1092,9,39800,9699000,20,mon,7
19194,2019-07-01 06:40:00,100782,202289,1094,9,39800,7037000,20,mon,7
19195,2019-07-01 07:00:00,100197,200667,1127,9,29000,26879000,20,mon,7
19196,2019-07-01 07:20:00,100197,200667,1127,9,29000,35828000,20,mon,7
19197,2019-07-01 07:40:00,100197,200667,1127,9,29000,42170000,20,mon,7
19198,2019-07-01 08:00:00,100742,202175,495,9,89000,8706000,20,mon,7
19199,2019-07-01 08:00:00,100742,202172,494,9,69000,8102000,20,mon,7
19200,2019-07-01 08:20:00,100742,202175,495,9,89000,10488000,20,mon,7
19201,2019-07-01 08:20:00,100742,202172,494,9,69000,18868000,20,mon,7
19202,2019-07-01 08:40:00,100742,202175,495,9,89000,18864000,20,mon,7
19203,2019-07-01 08:40:00,100742,202172,494,9,69000,24426000,20,mon,7
19204,2019-07-01 09:00:00,100469,201436,503,5,44800,14363000,20,mon,7
19205,2019-07-01 09:20:00,100469,201436,503,5,44800,26982000,20,mon,7
19206,2019-07-01 09:40:00,100469,201436,503,5,44800,32867000,20,mon,7
19207,2019-07-01 10:00:00,100444,201369,1553,6,59900,23865000,20,mon,7
19208,2019-07-01 10:20:00,100444,201369,1553,6,59900,50239000,20,mon,7
19209,2019-07-01 10:40:00,100444,201369,1553,6,59900,92192000,20,mon,7
19210,2019-07-01 11:00:00,100042,200115,1050,7,39800,25575000,20,mon,7
19211,2019-07-01 11:20:00,100042,200115,1050,7,39800,40664000,20,mon,7
19212,2019-07-01 11:40:00,100042,200115,1050,7,39800,38945000,20,mon,7
19213,2019-07-01 12:00:00,100139,200393,896,11,59900,1371000,20,mon,7
19214,2019-07-01 12:00:00,100139,200391,894,11,69900,3895000,20,mon,7
19215,2019-07-01 12:00:00,100139,200390,893,11,79900,1824000,20,mon,7
19216,2019-07-01 12:00:00,100139,200392,895,11,89900,5051000,20,mon,7
19217,2019-07-01 12:20:00,100139,200393,896,11,59900,9986000,20,mon,7
19218,2019-07-01 12:20:00,100139,200391,894,11,69900,15507000,20,mon,7
19219,2019-07-01 12:20:00,100139,200390,893,11,79900,10347000,20,mon,7
19220,2019-07-01 12:20:00,100139,200392,895,11,89900,15399000,20,mon,7
19221,2019-07-01 12:40:00,100139,200393,896,11,59900,11922000,20,mon,7
19222,2019-07-01 12:40:00,100139,200391,894,11,69900,15761000,20,mon,7
19223,2019-07-01 12:40:00,100139,200390,893,11,79900,12736000,20,mon,7
19224,2019-07-01 12:40:00,100139,200392,895,11,89900,16037000,20,mon,7
19225,2019-07-01 13:00:00,100255,200868,1724,10,109800,21453000,20,mon,7
19226,2019-07-01 13:20:00,100255,200868,1724,10,109800,48553000,20,mon,7
19227,2019-07-01 13:40:00,100255,200868,1724,10,109800,41107000,20,mon,7
19228,2019-07-01 14:00:00,100199,200671,975,3,50900,30129000,20,mon,7
19229,2019-07-01 14:20:00,100199,200671,975,3,50900,47081000,20,mon,7
19230,2019-07-01 14:40:00,100199,200671,975,3,50900,41937000,20,mon,7
19231,2019-07-01 15:00:00,100281,200909,1489,6,39900,6535000,10,mon,7
19232,2019-07-01 15:10:00,100281,200909,1489,6,39900,15224000,10,mon,7
19233,2019-07-01 15:20:00,100281,200909,1489,6,39900,19992000,10,mon,7
19234,2019-07-01 15:30:00,100281,200909,1489,6,39900,15363000,10,mon,7
19235,2019-07-01 15:40:00,100281,200909,1489,6,39900,17948000,10,mon,7
19236,2019-07-01 15:50:00,100281,200909,1489,6,39900,26030000,10,mon,7
19237,2019-07-01 16:00:00,100010,200014,166,3,55900,35508000,20,mon,7
19238,2019-07-01 16:20:00,100010,200014,166,3,55900,59553000,20,mon,7
19239,2019-07-01 16:40:00,100010,200014,166,3,55900,54000000,20,mon,7
19240,2019-07-01 17:00:00,100644,201964,942,3,49900,21384000,20,mon,7
19241,2019-07-01 17:20:00,100644,201964,942,3,49900,36708000,20,mon,7
19242,2019-07-01 17:40:00,100644,201964,942,3,49900,50726000,20,mon,7
19243,2019-07-01 18:00:00,100310,200993,474,2,178000,21641000,20,mon,7
19244,2019-07-01 18:20:00,100310,200993,474,2,178000,32431000,20,mon,7
19245,2019-07-01 18:40:00,100310,200993,474,2,178000,31636000,20,mon,7
19246,2019-07-01 19:00:00,100074,200201,940,8,39800,19242000,20,mon,7
19247,2019-07-01 19:20:00,100074,200201,940,8,39800,36961000,20,mon,7
19248,2019-07-01 19:40:00,100074,200201,940,8,39800,53201000,20,mon,7
19249,2019-07-01 20:00:00,100055,200139,0,2,59000,25311000,20,mon,7
19250,2019-07-01 20:20:00,100055,200139,0,2,59000,34797000,20,mon,7
19251,2019-07-01 20:40:00,100055,200139,0,2,59000,40552000,20,mon,7
19252,2019-07-01 21:00:00,100155,200552,1297,1,1359000,21877000,20,mon,7
19253,2019-07-01 21:00:00,100155,200485,700,1,1499000,8081000,20,mon,7
19254,2019-07-01 21:20:00,100155,200552,1297,1,1359000,36509000,20,mon,7
19255,2019-07-01 21:20:00,100155,200485,700,1,1499000,36269000,20,mon,7
19256,2019-07-01 21:40:00,100155,200552,1297,1,1359000,51087000,20,mon,7
19257,2019-07-01 21:40:00,100155,200485,700,1,1499000,80518000,20,mon,7
19258,2019-07-01 22:00:00,100500,201511,98,0,499000,11254000,20,mon,7
19259,2019-07-01 22:00:00,100500,201505,48,0,549000,1420000,20,mon,7
19260,2019-07-01 22:00:00,100500,201512,99,0,549000,5528000,20,mon,7
19261,2019-07-01 22:00:00,100500,201506,49,0,599000,9017000,20,mon,7
19262,2019-07-01 22:00:00,100500,201513,100,0,599000,7527000,20,mon,7
19263,2019-07-01 22:00:00,100500,201507,50,0,649000,50000,20,mon,7
19264,2019-07-01 22:20:00,100500,201511,98,0,499000,10012000,20,mon,7
19265,2019-07-01 22:20:00,100500,201505,48,0,549000,11011000,20,mon,7
19266,2019-07-01 22:20:00,100500,201512,99,0,549000,6903000,20,mon,7
19267,2019-07-01 22:20:00,100500,201506,49,0,599000,4538000,20,mon,7
19268,2019-07-01 22:20:00,100500,201513,100,0,599000,6028000,20,mon,7
19269,2019-07-01 22:20:00,100500,201507,50,0,649000,3291000,20,mon,7
19270,2019-07-01 22:40:00,100500,201511,98,0,499000,43617000,20,mon,7
19271,2019-07-01 22:40:00,100500,201505,48,0,549000,8277000,20,mon,7
19272,2019-07-01 22:40:00,100500,201512,99,0,549000,21972000,20,mon,7
19273,2019-07-01 22:40:00,100500,201506,49,0,599000,9022000,20,mon,7
19274,2019-07-01 22:40:00,100500,201513,100,0,599000,28458000,20,mon,7
19275,2019-07-01 22:40:00,100500,201507,50,0,649000,8150000,20,mon,7
19276,2019-07-01 23:00:00,100148,200497,1273,1,1200000,50000,20,mon,7
19277,2019-07-01 23:00:00,100148,200430,675,1,1330000,3060000,20,mon,7
19278,2019-07-01 23:00:00,100148,200506,1275,1,1690000,15305000,20,mon,7
19279,2019-07-01 23:00:00,100148,200439,677,1,1920000,50000,20,mon,7
19280,2019-07-01 23:00:00,100148,200517,1278,1,2400000,50000,20,mon,7
19281,2019-07-01 23:00:00,100148,200450,680,1,2690000,6116000,20,mon,7
19282,2019-07-01 23:00:00,100148,200523,1279,1,2700000,6139000,20,mon,7
19283,2019-07-01 23:00:00,100148,200456,681,1,2990000,50000,20,mon,7
19284,2019-07-01 23:20:00,100148,200497,1273,1,1200000,10824000,20,mon,7
19285,2019-07-01 23:20:00,100148,200430,675,1,1330000,12023000,20,mon,7
19286,2019-07-01 23:20:00,100148,200506,1275,1,1690000,15283000,20,mon,7
19287,2019-07-01 23:20:00,100148,200439,677,1,1920000,4396000,20,mon,7
19288,2019-07-01 23:20:00,100148,200517,1278,1,2400000,50000,20,mon,7
19289,2019-07-01 23:20:00,100148,200450,680,1,2690000,50000,20,mon,7
19290,2019-07-01 23:20:00,100148,200523,1279,1,2700000,50000,20,mon,7
19291,2019-07-01 23:20:00,100148,200456,681,1,2990000,50000,20,mon,7
19292,2019-07-01 23:40:00,100148,200497,1273,1,1200000,13517000,20,mon,7
19293,2019-07-01 23:40:00,100148,200430,675,1,1330000,50000,20,mon,7
19294,2019-07-01 23:40:00,100148,200506,1275,1,1690000,11458000,20,mon,7
19295,2019-07-01 23:40:00,100148,200439,677,1,1920000,13042000,20,mon,7
19296,2019-07-01 23:40:00,100148,200517,1278,1,2400000,5460000,20,mon,7
19297,2019-07-01 23:40:00,100148,200450,680,1,2690000,50000,20,mon,7
19298,2019-07-01 23:40:00,100148,200523,1279,1,2700000,50000,20,mon,7
19299,2019-07-01 23:40:00,100148,200456,681,1,2990000,50000,20,mon,7
19300,2019-07-02 00:00:00,100599,201890,1665,6,79000,18639000,20,tue,7
19301,2019-07-02 00:20:00,100599,201890,1665,6,79000,37139000,20,tue,7
19302,2019-07-02 00:40:00,100599,201890,1665,6,79000,42108000,20,tue,7
19303,2019-07-02 01:00:00,100618,201915,1734,6,69000,10629000,20,tue,7
19304,2019-07-02 01:00:00,100618,201918,1736,6,69000,3319000,20,tue,7
19305,2019-07-02 01:20:00,100618,201915,1734,6,69000,19139000,20,tue,7
19306,2019-07-02 01:20:00,100618,201918,1736,6,69000,3833000,20,tue,7
19307,2019-07-02 01:40:00,100618,201915,1734,6,69000,15161000,15,tue,7
19308,2019-07-02 01:40:00,100618,201918,1736,6,69000,5959000,15,tue,7
19309,2019-07-02 06:00:00,100569,201669,983,7,29800,10628000,20,tue,7
19310,2019-07-02 06:20:00,100569,201669,983,7,29800,16136000,20,tue,7
19311,2019-07-02 06:40:00,100569,201669,983,7,29800,22302000,20,tue,7
19312,2019-07-02 07:00:00,100629,201937,1129,6,79900,41374000,30,tue,7
19313,2019-07-02 07:30:00,100629,201937,1129,6,79900,45499000,30,tue,7
19314,2019-07-02 08:00:00,100282,200911,1751,7,39900,10433000,20,tue,7
19315,2019-07-02 08:20:00,100282,200911,1751,7,39900,20486000,20,tue,7
19316,2019-07-02 08:40:00,100282,200911,1751,7,39900,24764000,20,tue,7
19317,2019-07-02 09:00:00,100478,201452,1627,10,49800,38234000,30,tue,7
19318,2019-07-02 09:30:00,100478,201452,1627,10,49800,55414000,30,tue,7
19319,2019-07-02 10:00:00,100251,200841,204,7,49900,10374000,20,tue,7
19320,2019-07-02 10:00:00,100251,200854,211,7,49900,3487000,20,tue,7
19321,2019-07-02 10:20:00,100251,200841,204,7,49900,20336000,20,tue,7
19322,2019-07-02 10:20:00,100251,200854,211,7,49900,6385000,20,tue,7
19323,2019-07-02 10:40:00,100251,200841,204,7,49900,28145000,20,tue,7
19324,2019-07-02 10:40:00,100251,200854,211,7,49900,13106000,20,tue,7
19325,2019-07-02 11:00:00,100306,200972,1135,6,129000,44568000,30,tue,7
19326,2019-07-02 11:30:00,100306,200972,1135,6,129000,60099000,30,tue,7
19327,2019-07-02 12:00:00,100773,202260,1098,8,39900,18601000,20,tue,7
19328,2019-07-02 12:20:00,100773,202260,1098,8,39900,29943000,20,tue,7
19329,2019-07-02 12:40:00,100773,202260,1098,8,39900,39717000,20,tue,7
19330,2019-07-02 13:00:00,100607,201857,1639,6,139000,18127000,20,tue,7
19331,2019-07-02 13:20:00,100607,201857,1639,6,139000,31332000,20,tue,7
19332,2019-07-02 13:40:00,100607,201857,1639,6,139000,40242000,20,tue,7
19333,2019-07-02 14:00:00,100348,201088,871,6,39900,22167000,20,tue,7
19334,2019-07-02 14:20:00,100348,201088,871,6,39900,38562000,20,tue,7
19335,2019-07-02 14:40:00,100348,201088,871,6,39900,44778000,20,tue,7
19336,2019-07-02 15:00:00,100448,201378,134,10,168000,5728000,20,tue,7
19337,2019-07-02 15:00:00,100448,201376,132,10,178000,3397000,20,tue,7
19338,2019-07-02 15:00:00,100448,201379,135,10,148000,2317000,20,tue,7
19339,2019-07-02 15:00:00,100448,201377,133,10,158000,3638000,20,tue,7
19340,2019-07-02 15:20:00,100448,201378,134,10,168000,16487000,20,tue,7
19341,2019-07-02 15:20:00,100448,201376,132,10,178000,4063000,20,tue,7
19342,2019-07-02 15:20:00,100448,201379,135,10,148000,11691000,20,tue,7
19343,2019-07-02 15:20:00,100448,201377,133,10,158000,2471000,20,tue,7
19344,2019-07-02 15:40:00,100448,201378,134,10,168000,27358000,20,tue,7
19345,2019-07-02 15:40:00,100448,201376,132,10,178000,14920000,20,tue,7
19346,2019-07-02 15:40:00,100448,201379,135,10,148000,14490000,20,tue,7
19347,2019-07-02 15:40:00,100448,201377,133,10,158000,6582000,20,tue,7
19348,2019-07-02 16:00:00,100849,202510,635,3,59900,39445000,20,tue,7
19349,2019-07-02 16:20:00,100849,202510,635,3,59900,47823000,20,tue,7
19350,2019-07-02 16:40:00,100849,202510,635,3,59900,62198000,20,tue,7
19351,2019-07-02 17:00:00,100322,201479,397,3,49900,28865000,20,tue,7
19352,2019-07-02 17:20:00,100322,201479,397,3,49900,40578000,20,tue,7
19353,2019-07-02 17:40:00,100322,201479,397,3,49900,66880000,20,tue,7
19354,2019-07-02 18:00:00,100610,201887,1662,6,89000,14076000,20,tue,7
19355,2019-07-02 18:00:00,100610,201888,1663,6,89000,6185000,20,tue,7
19356,2019-07-02 18:00:00,100610,201902,1676,6,89000,2602000,20,tue,7
19357,2019-07-02 18:20:00,100610,201887,1662,6,89000,22118000,20,tue,7
19358,2019-07-02 18:20:00,100610,201888,1663,6,89000,10134000,20,tue,7
19359,2019-07-02 18:20:00,100610,201902,1676,6,89000,2576000,20,tue,7
19360,2019-07-02 18:40:00,100610,201887,1662,6,89000,33557000,20,tue,7
19361,2019-07-02 18:40:00,100610,201888,1663,6,89000,7936000,20,tue,7
19362,2019-07-02 18:40:00,100610,201902,1676,6,89000,5839000,20,tue,7
19363,2019-07-02 19:00:00,100765,202231,722,10,289000,1885000,20,tue,7
19364,2019-07-02 19:00:00,100765,202235,1257,10,279000,1819000,20,tue,7
19365,2019-07-02 19:00:00,100765,202227,662,10,219000,1426000,20,tue,7
19366,2019-07-02 19:00:00,100765,202233,1256,10,209000,3326000,20,tue,7
19367,2019-07-02 19:20:00,100765,202231,722,10,289000,11021000,20,tue,7
19368,2019-07-02 19:20:00,100765,202235,1257,10,279000,8925000,20,tue,7
19369,2019-07-02 19:20:00,100765,202227,662,10,219000,2802000,20,tue,7
19370,2019-07-02 19:20:00,100765,202233,1256,10,209000,16430000,20,tue,7
19371,2019-07-02 19:40:00,100765,202231,722,10,289000,27817000,20,tue,7
19372,2019-07-02 19:40:00,100765,202235,1257,10,279000,12528000,20,tue,7
19373,2019-07-02 19:40:00,100765,202227,662,10,219000,8993000,20,tue,7
19374,2019-07-02 19:40:00,100765,202233,1256,10,209000,14494000,20,tue,7
19375,2019-07-02 20:00:00,100683,202032,724,10,164000,14401000,30,tue,7
19376,2019-07-02 20:00:00,100683,202035,1319,10,154000,14539000,30,tue,7
19377,2019-07-02 20:30:00,100683,202032,724,10,164000,31588000,30,tue,7
19378,2019-07-02 20:30:00,100683,202035,1319,10,154000,32306000,30,tue,7
19379,2019-07-02 21:00:00,100150,200532,1285,1,439000,13703000,20,tue,7
19380,2019-07-02 21:00:00,100150,200464,687,1,489000,7655000,20,tue,7
19381,2019-07-02 21:20:00,100150,200532,1285,1,439000,24569000,20,tue,7
19382,2019-07-02 21:20:00,100150,200464,687,1,489000,22991000,20,tue,7
19383,2019-07-02 21:40:00,100150,200532,1285,1,439000,46395000,20,tue,7
19384,2019-07-02 21:40:00,100150,200464,687,1,489000,32053000,20,tue,7
19385,2019-07-02 22:00:00,100079,200215,1042,6,99900,67614000,30,tue,7
19386,2019-07-02 22:30:00,100079,200215,1042,6,99900,112391000,30,tue,7
19387,2019-07-02 23:00:00,100203,200703,84,0,699000,1784000,20,tue,7
19388,2019-07-02 23:00:00,100203,200686,33,0,749000,1909000,20,tue,7
19389,2019-07-02 23:00:00,100203,200707,85,0,899000,6747000,20,tue,7
19390,2019-07-02 23:00:00,100203,200690,34,0,949000,9478000,20,tue,7
19391,2019-07-02 23:00:00,100203,200711,86,0,1199000,6004000,20,tue,7
19392,2019-07-02 23:00:00,100203,200694,35,0,1249000,50000,20,tue,7
19393,2019-07-02 23:20:00,100203,200703,84,0,699000,6990000,20,tue,7
19394,2019-07-02 23:20:00,100203,200686,33,0,749000,3767000,20,tue,7
19395,2019-07-02 23:20:00,100203,200707,85,0,899000,17914000,20,tue,7
19396,2019-07-02 23:20:00,100203,200690,34,0,949000,25970000,20,tue,7
19397,2019-07-02 23:20:00,100203,200711,86,0,1199000,8983000,20,tue,7
19398,2019-07-02 23:20:00,100203,200694,35,0,1249000,50000,20,tue,7
19399,2019-07-02 23:40:00,100203,200703,84,0,699000,8727000,20,tue,7
19400,2019-07-02 23:40:00,100203,200686,33,0,749000,3767000,20,tue,7
19401,2019-07-02 23:40:00,100203,200707,85,0,899000,31295000,20,tue,7
19402,2019-07-02 23:40:00,100203,200690,34,0,949000,37758000,20,tue,7
19403,2019-07-02 23:40:00,100203,200711,86,0,1199000,6004000,20,tue,7
19404,2019-07-02 23:40:00,100203,200694,35,0,1249000,3151000,20,tue,7
19405,2019-07-03 00:00:00,100098,200271,300,6,119000,19850000,20,wed,7
19406,2019-07-03 00:20:00,100098,200271,300,6,119000,62723000,20,wed,7
19407,2019-07-03 00:40:00,100098,200271,300,6,119000,61584000,20,wed,7
19408,2019-07-03 01:00:00,100374,201371,154,7,69000,4431000,20,wed,7
19409,2019-07-03 01:00:00,100374,201373,155,7,69000,4023000,20,wed,7
19410,2019-07-03 01:20:00,100374,201371,154,7,69000,9239000,20,wed,7
19411,2019-07-03 01:20:00,100374,201373,155,7,69000,9193000,20,wed,7
19412,2019-07-03 01:40:00,100374,201371,154,7,69000,7129000,15,wed,7
19413,2019-07-03 01:40:00,100374,201373,155,7,69000,6917000,15,wed,7
19414,2019-07-03 06:00:00,100617,201911,1731,6,69000,7631000,20,wed,7
19415,2019-07-03 06:20:00,100617,201911,1731,6,69000,16293000,20,wed,7
19416,2019-07-03 06:40:00,100617,201911,1731,6,69000,22551000,20,wed,7
19417,2019-07-03 07:00:00,100456,201407,238,7,39900,24493000,20,wed,7
19418,2019-07-03 07:20:00,100456,201407,238,7,39900,28185000,20,wed,7
19419,2019-07-03 07:40:00,100456,201407,238,7,39900,31283000,20,wed,7
19420,2019-07-03 08:00:00,100102,200285,1313,10,64800,13486000,20,wed,7
19421,2019-07-03 08:00:00,100102,200282,717,10,69800,3086000,20,wed,7
19422,2019-07-03 08:20:00,100102,200285,1313,10,64800,27946000,20,wed,7
19423,2019-07-03 08:20:00,100102,200282,717,10,69800,4032000,20,wed,7
19424,2019-07-03 08:40:00,100102,200285,1313,10,64800,47100000,20,wed,7
19425,2019-07-03 08:40:00,100102,200282,717,10,69800,5569000,20,wed,7
19426,2019-07-03 09:00:00,100305,200983,1145,6,89000,33462000,30,wed,7
19427,2019-07-03 09:30:00,100305,200983,1145,6,89000,61235000,30,wed,7
19428,2019-07-03 10:00:00,100838,202461,801,10,278000,8011000,20,wed,7
19429,2019-07-03 10:00:00,100838,202474,1395,10,268000,6621000,20,wed,7
19430,2019-07-03 10:00:00,100838,202462,802,10,248000,4115000,20,wed,7
19431,2019-07-03 10:00:00,100838,202475,1396,10,238000,4915000,20,wed,7
19432,2019-07-03 10:20:00,100838,202461,801,10,278000,15961000,20,wed,7
19433,2019-07-03 10:20:00,100838,202474,1395,10,268000,11014000,20,wed,7
19434,2019-07-03 10:20:00,100838,202462,802,10,248000,9176000,20,wed,7
19435,2019-07-03 10:20:00,100838,202475,1396,10,238000,4911000,20,wed,7
19436,2019-07-03 10:40:00,100838,202461,801,10,278000,30760000,20,wed,7
19437,2019-07-03 10:40:00,100838,202474,1395,10,268000,12105000,20,wed,7
19438,2019-07-03 10:40:00,100838,202462,802,10,248000,10198000,20,wed,7
19439,2019-07-03 10:40:00,100838,202475,1396,10,238000,4923000,20,wed,7
19440,2019-07-03 11:00:00,100097,200269,1380,10,119000,18489000,20,wed,7
19441,2019-07-03 11:00:00,100097,200265,786,10,129000,4562000,20,wed,7
19442,2019-07-03 11:20:00,100097,200269,1380,10,119000,34539000,20,wed,7
19443,2019-07-03 11:20:00,100097,200265,786,10,129000,18466000,20,wed,7
19444,2019-07-03 11:40:00,100097,200269,1380,10,119000,39428000,20,wed,7
19445,2019-07-03 11:40:00,100097,200265,786,10,129000,18745000,20,wed,7
19446,2019-07-03 12:00:00,100669,202011,1229,3,99000,24349000,30,wed,7
19447,2019-07-03 12:30:00,100669,202011,1229,3,99000,48858000,30,wed,7
19448,2019-07-03 13:00:00,100440,201361,1119,6,89900,25319000,20,wed,7
19449,2019-07-03 13:20:00,100440,201361,1119,6,89900,22474000,20,wed,7
19450,2019-07-03 13:40:00,100440,201361,1119,6,89900,33728000,20,wed,7
19451,2019-07-03 14:00:00,100139,200374,885,11,49900,3888000,20,wed,7
19452,2019-07-03 14:00:00,100139,200373,884,11,59900,8202000,20,wed,7
19453,2019-07-03 14:00:00,100139,200372,883,11,69900,10268000,20,wed,7
19454,2019-07-03 14:20:00,100139,200374,885,11,49900,6948000,20,wed,7
19455,2019-07-03 14:20:00,100139,200373,884,11,59900,13163000,20,wed,7
19456,2019-07-03 14:20:00,100139,200372,883,11,69900,13924000,20,wed,7
19457,2019-07-03 14:40:00,100139,200374,885,11,49900,11387000,20,wed,7
19458,2019-07-03 14:40:00,100139,200373,884,11,59900,20416000,20,wed,7
19459,2019-07-03 14:40:00,100139,200372,883,11,69900,15695000,20,wed,7
19460,2019-07-03 15:00:00,100255,200868,1724,10,109800,21843000,20,wed,7
19461,2019-07-03 15:20:00,100255,200868,1724,10,109800,49430000,20,wed,7
19462,2019-07-03 15:40:00,100255,200868,1724,10,109800,57719000,20,wed,7
19463,2019-07-03 16:00:00,100010,200014,166,3,55900,27442000,20,wed,7
19464,2019-07-03 16:20:00,100010,200014,166,3,55900,46079000,20,wed,7
19465,2019-07-03 16:40:00,100010,200014,166,3,55900,52164000,20,wed,7
19466,2019-07-03 17:00:00,100169,200583,1218,3,54900,45006000,20,wed,7
19467,2019-07-03 17:20:00,100169,200583,1218,3,54900,80588000,20,wed,7
19468,2019-07-03 17:40:00,100169,200583,1218,3,54900,88268000,20,wed,7
19469,2019-07-03 18:00:00,100832,202444,1469,3,59900,28882000,20,wed,7
19470,2019-07-03 18:20:00,100832,202444,1469,3,59900,45275000,20,wed,7
19471,2019-07-03 18:40:00,100832,202444,1469,3,59900,44350000,20,wed,7
19472,2019-07-03 19:00:00,100074,200201,940,8,39800,24100000,20,wed,7
19473,2019-07-03 19:20:00,100074,200201,940,8,39800,36864000,20,wed,7
19474,2019-07-03 19:40:00,100074,200201,940,8,39800,45675000,20,wed,7
19475,2019-07-03 20:00:00,100618,201915,1734,6,69000,18532000,20,wed,7
19476,2019-07-03 20:00:00,100618,201918,1736,6,69000,5943000,20,wed,7
19477,2019-07-03 20:20:00,100618,201915,1734,6,69000,42417000,20,wed,7
19478,2019-07-03 20:20:00,100618,201918,1736,6,69000,11955000,20,wed,7
19479,2019-07-03 20:40:00,100618,201915,1734,6,69000,50095000,20,wed,7
19480,2019-07-03 20:40:00,100618,201918,1736,6,69000,16476000,20,wed,7
19481,2019-07-03 21:00:00,100148,200497,1273,1,1200000,5437000,20,wed,7
