,방송일시,노출(분),마더코드,상품코드,상품명,상품군,브랜드,판매단가,유동인구,취급액
21857,1564003200000000000,20,100148,200464,687,1,15,489000,8095000,24448000
21858,1564004400000000000,20,100148,200532,1285,1,15,439000,8095000,36860000
21859,1564004400000000000,20,100148,200464,687,1,15,489000,8095000,29043000
21860,1564005600000000000,20,100203,200734,877,0,183,548000,8010650,11097000
21861,1564005600000000000,20,100203,200736,878,0,183,598000,8010650,15543000
21862,1564005600000000000,20,100203,200738,879,0,183,648000,8010650,14976000
21863,1564006800000000000,20,100203,200734,877,0,183,548000,8010650,26872000
21864,1564006800000000000,20,100203,200736,878,0,183,598000,8010650,20711000
21865,1564006800000000000,20,100203,200738,879,0,183,648000,8010650,16837000
21866,1564008000000000000,20,100203,200734,877,0,183,548000,8010650,22134000
21867,1564008000000000000,20,100203,200736,878,0,183,598000,8010650,15538000
21868,1564008000000000000,20,100203,200738,879,0,183,648000,8010650,24299000
21869,1564009200000000000,20,100099,200275,517,6,108,119000,7942420,26095000
21870,1564009200000000000,20,100099,200276,518,6,108,119000,7942420,6665000
21871,1564010400000000000,20,100099,200275,517,6,108,119000,7942420,47798000
21872,1564010400000000000,20,100099,200276,518,6,108,119000,7942420,17485000
21873,1564011600000000000,20,100099,200275,517,6,108,119000,7942420,55154000
21874,1564011600000000000,20,100099,200276,518,6,108,119000,7942420,20814000
21875,1564012800000000000,20,100218,200769,1368,9,246,149000,7904210,4848000
21876,1564012800000000000,20,100218,200766,773,9,246,159000,7904210,3461000
21877,1564014000000000000,20,100218,200769,1368,9,246,149000,7904210,20714000
21878,1564014000000000000,20,100218,200766,773,9,246,159000,7904210,8485000
21879,1564015200000000000,20,100218,200769,1368,9,246,149000,7904210,34004000
21880,1564015200000000000,20,100218,200766,773,9,246,159000,7904210,11976000
21881,1564016400000000000,20,100422,201327,1630,7,405,49000,7886520,4620000
21882,1564016400000000000,20,100422,201328,1631,7,405,49000,7886520,2916000
21883,1564017600000000000,20,100422,201327,1630,7,405,49000,7886520,8992000
21884,1564017600000000000,20,100422,201328,1631,7,405,49000,7886520,4742000
21885,1564018800000000000,15,100422,201327,1630,7,405,49000,7886520,7293000
21886,1564018800000000000,15,100422,201328,1631,7,405,49000,7886520,5933000
21887,1564034400000000000,20,100467,201435,466,10,79,39900,7870540,4794000
21888,1564035600000000000,20,100467,201435,466,10,79,39900,7870540,8966000
21889,1564036800000000000,20,100467,201435,466,10,79,39900,7870540,16524000
21890,1564038000000000000,20,100275,200904,651,6,155,49900,8053820,35663000
21891,1564039200000000000,20,100275,200904,651,6,155,49900,8053820,39527000
21892,1564040400000000000,20,100275,200904,651,6,155,49900,8053820,48032000
21893,1564041600000000000,20,100064,200154,775,10,254,76000,8261780,5959000
21894,1564041600000000000,20,100064,200158,1370,10,254,69000,8261780,3935000
21895,1564042800000000000,20,100064,200154,775,10,254,76000,8261780,8553000
21896,1564042800000000000,20,100064,200158,1370,10,254,69000,8261780,10257000
21897,1564044000000000000,20,100064,200154,775,10,254,76000,8261780,13993000
21898,1564044000000000000,20,100064,200158,1370,10,254,69000,8261780,19896000
21899,1564045200000000000,20,100392,201287,504,7,102,39000,8370000,31604000
21900,1564046400000000000,20,100392,201287,504,7,102,39000,8370000,53105000
21901,1564047600000000000,20,100392,201287,504,7,102,39000,8370000,44562000
21902,1564048800000000000,20,100253,200864,1047,3,260,30900,8417730,30936000
21903,1564050000000000000,20,100253,200864,1047,3,260,30900,8417730,48516000
21904,1564051200000000000,20,100253,200864,1047,3,260,30900,8417730,66154000
21905,1564052400000000000,20,100018,200031,173,9,5,29000,8430720,22390000
21906,1564053600000000000,20,100018,200031,173,9,5,29000,8430720,40809000
21907,1564054800000000000,20,100018,200031,173,9,5,29000,8430720,47905000
21908,1564056000000000000,20,100086,200236,1081,10,275,60900,8449360,21830000
21909,1564057200000000000,20,100086,200236,1081,10,275,60900,8449360,28564000
21910,1564058400000000000,20,100086,200236,1081,10,275,60900,8449360,36926000
21911,1564059600000000000,20,100729,202141,1206,9,309,34800,8465890,12007000
21912,1564059600000000000,20,100729,202132,1197,9,309,34800,8465890,12520000
21913,1564060800000000000,20,100729,202141,1206,9,309,34800,8465890,22552000
21914,1564060800000000000,20,100729,202132,1197,9,309,34800,8465890,23011000
21915,1564062000000000000,20,100729,202141,1206,9,309,34800,8465890,23123000
21916,1564062000000000000,20,100729,202132,1197,9,309,34800,8465890,24527000
21917,1564063200000000000,20,100488,201472,952,9,197,52000,8473510,4296000
21918,1564063200000000000,20,100488,201477,956,9,197,58000,8473510,6482000
21919,1564063200000000000,20,100488,201469,949,9,197,98000,8473510,4425000
21920,1564064400000000000,20,100488,201472,952,9,197,52000,8473510,10593000
21921,1564064400000000000,20,100488,201477,956,9,197,58000,8473510,14731000
21922,1564064400000000000,20,100488,201469,949,9,197,98000,8473510,7548000
21923,1564065600000000000,20,100488,201472,952,9,197,52000,8473510,22905000
21924,1564065600000000000,20,100488,201477,956,9,197,58000,8473510,20864000
21925,1564065600000000000,20,100488,201469,949,9,197,98000,8473510,12850000
21926,1564066800000000000,20,100255,200868,1724,10,430,109800,8473310,28063000
21927,1564068000000000000,20,100255,200868,1724,10,430,109800,8473310,52474000
21928,1564069200000000000,20,100255,200868,1724,10,430,109800,8473310,76615000
21929,1564070400000000000,20,100167,200583,1218,3,313,54900,8466410,22321000
21930,1564071600000000000,20,100167,200583,1218,3,313,54900,8466410,30809000
21931,1564072800000000000,20,100167,200583,1218,3,313,54900,8466410,32736000
21932,1564074000000000000,20,100511,201575,1428,3,396,40900,8452120,31104000
21933,1564075200000000000,20,100511,201575,1428,3,396,40900,8452120,47488000
21934,1564076400000000000,20,100511,201575,1428,3,396,40900,8452120,48493000
21935,1564077600000000000,20,100041,202510,635,3,77,59900,8371930,33480000
21936,1564078800000000000,20,100041,202510,635,3,77,59900,8371930,45195000
21937,1564080000000000000,20,100041,202510,635,3,77,59900,8371930,41581000
21938,1564081200000000000,20,100543,201624,450,4,73,0,8229770,0
21939,1564082400000000000,20,100543,201624,450,4,73,0,8229770,0
21940,1564083600000000000,20,100543,201624,450,4,73,0,8229770,0
21941,1564084800000000000,20,100268,200889,1749,7,435,189000,8134960,8270000
21942,1564084800000000000,20,100268,200892,1752,7,435,189000,8134960,3047000
21943,1564086000000000000,20,100268,200889,1749,7,435,189000,8134960,17867000
21944,1564086000000000000,20,100268,200892,1752,7,435,189000,8134960,8644000
21945,1564087200000000000,20,100268,200889,1749,7,435,189000,8134960,20399000
21946,1564087200000000000,20,100268,200892,1752,7,435,189000,8134960,21172000
21947,1564088400000000000,20,100148,200497,1273,1,15,1200000,8066630,5460000
21948,1564088400000000000,20,100148,200430,675,1,15,1330000,8066630,0
21949,1564088400000000000,20,100148,200506,1275,1,15,1690000,8066630,0
21950,1564088400000000000,20,100148,200439,677,1,15,1920000,8066630,4396000
21951,1564088400000000000,20,100148,200517,1278,1,15,2400000,8066630,0
21952,1564088400000000000,20,100148,200450,680,1,15,2690000,8066630,0
21953,1564088400000000000,20,100148,200526,1280,1,15,2900000,8066630,0
21954,1564088400000000000,20,100148,200458,682,1,15,3190000,8066630,7270000
21955,1564089600000000000,20,100148,200497,1273,1,15,1200000,8066630,5437000
21956,1564089600000000000,20,100148,200430,675,1,15,1330000,8066630,9058000
21957,1564089600000000000,20,100148,200506,1275,1,15,1690000,8066630,11458000
21958,1564089600000000000,20,100148,200439,677,1,15,1920000,8066630,4373000
21959,1564089600000000000,20,100148,200517,1278,1,15,2400000,8066630,0
21960,1564089600000000000,20,100148,200450,680,1,15,2690000,8066630,6139000
21961,1564089600000000000,20,100148,200526,1280,1,15,2900000,8066630,6591000
21962,1564089600000000000,20,100148,200458,682,1,15,3190000,8066630,7270000
21963,1564090800000000000,20,100148,200497,1273,1,15,1200000,8066630,16233000
21964,1564090800000000000,20,100148,200430,675,1,15,1330000,8066630,21032000
21965,1564090800000000000,20,100148,200506,1275,1,15,1690000,8066630,30470000
21966,1564090800000000000,20,100148,200439,677,1,15,1920000,8066630,13065000
21967,1564090800000000000,20,100148,200517,1278,1,15,2400000,8066630,0
21968,1564090800000000000,20,100148,200450,680,1,15,2690000,8066630,6116000
21969,1564090800000000000,20,100148,200526,1280,1,15,2900000,8066630,6591000
21970,1564090800000000000,20,100148,200458,682,1,15,3190000,8066630,0
21971,1564092000000000000,20,100148,200552,1297,1,15,1359000,7980820,40093000
21972,1564092000000000000,20,100148,200485,700,1,15,1499000,7980820,24196000
21973,1564093200000000000,20,100148,200552,1297,1,15,1359000,7980820,51006000
21974,1564093200000000000,20,100148,200485,700,1,15,1499000,7980820,52330000
21975,1564094400000000000,20,100148,200552,1297,1,15,1359000,7980820,76524000
21976,1564094400000000000,20,100148,200485,700,1,15,1499000,7980820,64430000
21977,1564095600000000000,20,100292,200945,294,9,37,178000,7912460,7969000
21978,1564095600000000000,20,100292,200944,293,9,37,178000,7912460,3516000
21979,1564096800000000000,20,100292,200945,294,9,37,178000,7912460,24410000
21980,1564096800000000000,20,100292,200944,293,9,37,178000,7912460,15989000
21981,1564098000000000000,20,100292,200945,294,9,37,178000,7912460,32250000
21982,1564098000000000000,20,100292,200944,293,9,37,178000,7912460,15528000
21983,1564099200000000000,20,100097,200269,1380,10,302,119000,7873770,12885000
21984,1564099200000000000,20,100097,200265,786,10,302,129000,7873770,4526000
21985,1564100400000000000,20,100097,200269,1380,10,302,119000,7873770,25022000
21986,1564100400000000000,20,100097,200265,786,10,302,129000,7873770,9937000
21987,1564101600000000000,20,100097,200269,1380,10,302,119000,7873770,23497000
21988,1564101600000000000,20,100097,200265,786,10,302,129000,7873770,13382000
21989,1564102800000000000,20,100808,202385,188,7,9,59900,7855020,9723000
21990,1564104000000000000,20,100808,202385,188,7,9,59900,7855020,17295000
21991,1564105200000000000,15,100808,202385,188,7,9,59900,7855020,13987000
21992,1564120800000000000,20,100635,201945,829,5,167,89000,7832520,8454000
21993,1564122000000000000,20,100635,201945,829,5,167,89000,7832520,16176000
21994,1564123200000000000,20,100635,201945,829,5,167,89000,7832520,35401000
21995,1564124400000000000,20,100044,200993,474,2,414,178000,8003420,10804000
21996,1564125600000000000,20,100044,200993,474,2,414,178000,8003420,33581000
21997,1564126800000000000,20,100044,200993,474,2,414,178000,8003420,32418000
21998,1564128000000000000,20,100314,202260,1098,8,282,39900,8203540,15731000
21999,1564129200000000000,20,100314,202260,1098,8,282,39900,8203540,22789000
22000,1564130400000000000,20,100314,202260,1098,8,282,39900,8203540,26975000
22001,1564131600000000000,20,100188,200629,1528,9,374,138000,8311730,5496000
22002,1564131600000000000,20,100188,200631,1530,9,374,198000,8311730,3664000
22003,1564131600000000000,20,100188,200630,1529,9,374,238000,8311730,4400000
22004,1564131600000000000,20,100188,200644,1540,9,374,238000,8311730,7241000
22005,1564131600000000000,20,100188,200637,1535,9,374,238000,8311730,1501000
22006,1564132800000000000,20,100188,200629,1528,9,374,138000,8311730,15327000
22007,1564132800000000000,20,100188,200631,1530,9,374,198000,8311730,16766000
22008,1564132800000000000,20,100188,200630,1529,9,374,238000,8311730,23142000
22009,1564132800000000000,20,100188,200644,1540,9,374,238000,8311730,14369000
22010,1564132800000000000,20,100188,200637,1535,9,374,238000,8311730,2225000
22011,1564134000000000000,20,100188,200629,1528,9,374,138000,8311730,14990000
22012,1564134000000000000,20,100188,200631,1530,9,374,198000,8311730,20985000
22013,1564134000000000000,20,100188,200630,1529,9,374,238000,8311730,18716000
22014,1564134000000000000,20,100188,200644,1540,9,374,238000,8311730,16728000
22015,1564134000000000000,20,100188,200637,1535,9,374,238000,8311730,8749000
22016,1564135200000000000,20,100474,201446,1477,10,403,59800,8364450,21595000
22017,1564136400000000000,20,100474,201446,1477,10,403,59800,8364450,47689000
22018,1564137600000000000,20,100474,201446,1477,10,403,59800,8364450,45558000
22019,1564138800000000000,20,100031,200047,960,9,207,99000,8391470,15056000
22020,1564140000000000000,20,100031,200047,960,9,207,99000,8391470,45512000
22021,1564141200000000000,20,100031,200047,960,9,207,99000,8391470,59923000
22022,1564142400000000000,20,100511,201575,1428,3,396,40900,8413820,22005000
22023,1564143600000000000,20,100511,201575,1428,3,396,40900,8413820,35971000
22024,1564144800000000000,20,100511,201575,1428,3,396,40900,8413820,48486000
22025,1564146000000000000,20,100452,201402,234,7,17,29000,8429110,25528000
22026,1564147200000000000,20,100452,201402,234,7,17,29000,8429110,34730000
22027,1564148400000000000,20,100452,201402,234,7,17,29000,8429110,38785000
22028,1564149600000000000,20,100599,201855,1637,6,410,139000,8429190,16474000
22029,1564149600000000000,20,100599,201856,1638,6,410,139000,8429190,2787000
22030,1564150800000000000,20,100599,201855,1637,6,410,139000,8429190,34478000
22031,1564150800000000000,20,100599,201856,1638,6,410,139000,8429190,10881000
22032,1564152000000000000,20,100599,201855,1637,6,410,139000,8429190,50020000
22033,1564152000000000000,20,100599,201856,1638,6,410,139000,8429190,8663000
22034,1564153200000000000,20,100509,201570,1049,10,263,99000,8424840,19254000
22035,1564154400000000000,20,100509,201570,1049,10,263,99000,8424840,60658000
22036,1564155600000000000,20,100509,201570,1049,10,263,99000,8424840,73606000
22037,1564156800000000000,20,100167,200579,1215,3,313,38900,8419050,31028000
22038,1564158000000000000,20,100167,200579,1215,3,313,38900,8419050,38933000
22039,1564159200000000000,20,100167,200579,1215,3,313,38900,8419050,58207000
22040,1564160400000000000,20,100009,200014,166,3,3,55900,8403710,35277000
22041,1564161600000000000,20,100009,200014,166,3,3,55900,8403710,52622000
22042,1564162800000000000,20,100009,200014,166,3,3,55900,8403710,51408000
22043,1564164000000000000,20,100198,200671,975,3,219,50900,8328850,21884000
22044,1564165200000000000,20,100198,200671,975,3,219,50900,8328850,38143000
22045,1564166400000000000,20,100198,200671,975,3,219,50900,8328850,46675000
22046,1564167600000000000,20,100224,200776,592,6,129,89000,8202840,18688000
22047,1564167600000000000,20,100224,200778,593,6,129,89000,8202840,4608000
22048,1564167600000000000,20,100224,200782,595,6,129,89000,8202840,3081000
22049,1564168800000000000,20,100224,200776,592,6,129,89000,8202840,26899000
22050,1564168800000000000,20,100224,200778,593,6,129,89000,8202840,6204000
22051,1564168800000000000,20,100224,200782,595,6,129,89000,8202840,5070000
22052,1564170000000000000,20,100224,200776,592,6,129,89000,8202840,49136000
22053,1564170000000000000,20,100224,200778,593,6,129,89000,8202840,11234000
22054,1564170000000000000,20,100224,200782,595,6,129,89000,8202840,6611000
22055,1564171200000000000,20,100148,200532,1285,1,15,439000,8118510,13735000
22056,1564171200000000000,20,100148,200464,687,1,15,489000,8118510,10760000
22057,1564172400000000000,20,100148,200532,1285,1,15,439000,8118510,31443000
22058,1564172400000000000,20,100148,200464,687,1,15,489000,8118510,18460000
22059,1564173600000000000,20,100148,200532,1285,1,15,439000,8118510,38222000
22060,1564173600000000000,20,100148,200464,687,1,15,489000,8118510,29043000
22061,1564174800000000000,20,100351,201140,618,7,135,1590000,8058900,20226000
22062,1564176000000000000,20,100351,201140,618,7,135,1590000,8058900,71799000
22063,1564177200000000000,20,100351,201140,618,7,135,1590000,8058900,105731000
22064,1564178400000000000,30,100763,202220,1269,5,392,122000,7986440,8672000
22065,1564178400000000000,30,100763,202218,660,5,392,128000,7986440,2631000
22066,1564178400000000000,30,100763,202221,1270,5,392,159000,7986440,26930000
22067,1564178400000000000,30,100763,202219,672,5,392,167000,7986440,16230000
22068,1564180200000000000,30,100763,202220,1269,5,392,122000,7986440,17710000
22069,1564180200000000000,30,100763,202218,660,5,392,128000,7986440,6988000
22070,1564180200000000000,30,100763,202221,1270,5,392,159000,7986440,54261000
22071,1564180200000000000,30,100763,202219,672,5,392,167000,7986440,32936000
22072,1564182000000000000,20,100324,201651,569,4,121,0,7908460,0
22073,1564183200000000000,20,100324,201651,569,4,121,0,7908460,0
22074,1564184400000000000,20,100324,201651,569,4,121,0,7908460,0
22075,1564185600000000000,20,100712,202089,1451,7,351,39000,7844500,7698000
22076,1564186800000000000,20,100712,202089,1451,7,351,39000,7844500,22738000
22077,1564188000000000000,20,100712,202089,1451,7,351,39000,7844500,30836000
22078,1564189200000000000,20,100174,200596,1249,5,332,99000,7818360,2089000
22079,1564189200000000000,20,100174,200595,1248,5,332,119000,7818360,2862000
22080,1564189200000000000,20,100174,200593,655,5,160,109000,7818360,0
22081,1564189200000000000,20,100174,200592,654,5,160,129000,7818360,1352000
22082,1564190400000000000,20,100174,200596,1249,5,332,99000,7818360,2373000
22083,1564190400000000000,20,100174,200595,1248,5,332,119000,7818360,5707000
22084,1564190400000000000,20,100174,200593,655,5,160,109000,7818360,1926000
22085,1564190400000000000,20,100174,200592,654,5,160,129000,7818360,3602000
22086,1564191600000000000,15,100174,200596,1249,5,332,99000,7818360,4749000
22087,1564191600000000000,15,100174,200595,1248,5,332,119000,7818360,6181000
22088,1564191600000000000,15,100174,200593,655,5,160,109000,7818360,424000
22089,1564191600000000000,15,100174,200592,654,5,160,129000,7818360,3986000
22090,1564207200000000000,10,100062,200151,477,7,177,149000,7687110,2208000
22091,1564207800000000000,10,100062,200151,477,7,177,149000,7687110,11353000
22092,1564208400000000000,10,100062,200151,477,7,177,149000,7687110,9945000
22093,1564209000000000000,10,100062,200151,477,7,177,149000,7687110,13884000
22094,1564209600000000000,10,100062,200151,477,7,177,149000,7687110,9534000
22095,1564210200000000000,10,100062,200151,477,7,177,149000,7687110,30784000
22096,1564210800000000000,20,100766,202239,1457,8,357,59000,7674290,20987000
22097,1564212000000000000,20,100766,202239,1457,8,357,59000,7674290,38679000
22098,1564213200000000000,20,100766,202239,1457,8,357,59000,7674290,51651000
22099,1564214400000000000,30,100037,200078,1680,9,411,348000,7723630,5665000
22100,1564214400000000000,30,100037,200093,1687,9,411,790000,7723630,17940000
22101,1564214400000000000,30,100037,200075,1679,9,411,790000,7723630,0
22102,1564214400000000000,30,100037,200104,1694,9,411,790000,7723630,4991000
22103,1564214400000000000,30,100037,200108,1695,9,411,1180000,7723630,2511000
22104,1564214400000000000,30,100037,200097,1690,9,411,1380000,7723630,5811000
22105,1564214400000000000,30,100037,200094,1688,9,411,1290000,7723630,10814000
22106,1564214400000000000,30,100037,200089,1685,9,411,1580000,7723630,6642000
22107,1564216200000000000,30,100037,200078,1680,9,411,348000,7723630,17159000
22108,1564216200000000000,30,100037,200093,1687,9,411,790000,7723630,13164000
22109,1564216200000000000,30,100037,200075,1679,9,411,790000,7723630,8286000
22110,1564216200000000000,30,100037,200104,1694,9,411,790000,7723630,13227000
22111,1564216200000000000,30,100037,200108,1695,9,411,1180000,7723630,9900000
22112,1564216200000000000,30,100037,200097,1690,9,411,1380000,7723630,17326000
22113,1564216200000000000,30,100037,200094,1688,9,411,1290000,7723630,13509000
22114,1564216200000000000,30,100037,200089,1685,9,411,1580000,7723630,9711000
22115,1564218000000000000,20,100808,202385,188,7,9,59900,7765330,32497000
22116,1564219200000000000,20,100808,202385,188,7,9,59900,7765330,49746000
22117,1564220400000000000,20,100808,202385,188,7,9,59900,7765330,67608000
22118,1564221600000000000,20,100097,200269,1380,10,302,119000,7789220,18294000
22119,1564221600000000000,20,100097,200265,786,10,302,129000,7789220,8558000
22120,1564222800000000000,20,100097,200269,1380,10,302,119000,7789220,52424000
22121,1564222800000000000,20,100097,200265,786,10,302,129000,7789220,20628000
22122,1564224000000000000,20,100097,200269,1380,10,302,119000,7789220,51623000
22123,1564224000000000000,20,100097,200265,786,10,302,129000,7789220,36012000
22124,1564225200000000000,20,100351,201140,618,7,135,1590000,7798030,17161000
22125,1564226400000000000,20,100351,201140,618,7,135,1590000,7798030,40198000
22126,1564227600000000000,20,100351,201140,618,7,135,1590000,7798030,83060000
22127,1564228800000000000,20,100440,201361,1119,6,292,69900,7806990,40581000
22128,1564230000000000000,20,100440,201361,1119,6,292,69900,7806990,66683000
22129,1564231200000000000,20,100440,201361,1119,6,292,69900,7806990,75606000
22130,1564232400000000000,20,100085,200231,4,10,298,99000,7813730,19431000
22131,1564233600000000000,20,100085,200231,4,10,298,99000,7813730,40250000
22132,1564234800000000000,20,100085,200231,4,10,298,99000,7813730,62509000
22133,1564236000000000000,20,100268,200895,1753,7,435,189000,7805640,8842000
22134,1564236000000000000,20,100268,200892,1752,7,435,189000,7805640,9231000
22135,1564237200000000000,20,100268,200895,1753,7,435,189000,7805640,26710000
22136,1564237200000000000,20,100268,200892,1752,7,435,189000,7805640,16067000
22137,1564238400000000000,20,100268,200895,1753,7,435,189000,7805640,32839000
22138,1564238400000000000,20,100268,200892,1752,7,435,189000,7805640,15392000
22139,1564239600000000000,20,100317,201480,398,3,41,49900,7808380,41156000
22140,1564240800000000000,20,100317,201480,398,3,41,49900,7808380,77906000
22141,1564242000000000000,20,100317,201480,398,3,41,49900,7808380,74727000
22142,1564243200000000000,20,100392,201287,504,7,102,39000,7810140,35773000
22143,1564244400000000000,20,100392,201287,504,7,102,39000,7810140,47854000
22144,1564245600000000000,20,100392,201287,504,7,102,39000,7810140,55879000
22145,1564246800000000000,20,100588,201806,1465,3,359,39900,7798610,32261000
22146,1564248000000000000,20,100588,201806,1465,3,359,39900,7798610,37354000
22147,1564249200000000000,20,100588,201806,1465,3,359,39900,7798610,39662000
22148,1564251600000000000,20,100324,201651,569,4,121,0,7773110,0
22149,1564252800000000000,20,100324,201651,569,4,121,0,7773110,0
22150,1564254000000000000,20,100324,201651,569,4,121,0,7755250,0
22151,1564255200000000000,20,100545,201630,439,3,68,38900,7755250,17844000
22152,1564255200000000000,20,100545,201631,440,3,68,38900,7755250,9799000
22153,1564256400000000000,20,100545,201630,439,3,68,38900,7755250,36820000
22154,1564256400000000000,20,100545,201631,440,3,68,38900,7755250,20821000
22155,1564257600000000000,20,100545,201630,439,3,68,38900,7762380,29381000
22156,1564257600000000000,20,100545,201631,440,3,68,38900,7762380,19320000
22157,1564258800000000000,20,100255,200868,1724,10,430,109800,7762380,7901000
22158,1564260000000000000,20,100255,200868,1724,10,430,109800,7762380,29718000
22159,1564261200000000000,20,100255,200868,1724,10,430,109800,7755020,44516000
22160,1564262400000000000,20,100009,200014,166,3,3,55900,7755020,32998000
22161,1564263600000000000,20,100009,200014,166,3,3,55900,7755020,47867000
22162,1564264800000000000,20,100009,200014,166,3,3,55900,7722430,55115000
22163,1564266000000000000,20,100148,200497,1273,1,15,1200000,7722430,8130000
22164,1564266000000000000,20,100148,200430,675,1,15,1330000,7722430,3038000
22165,1564266000000000000,20,100148,200506,1275,1,15,1690000,7722430,7678000
22166,1564266000000000000,20,100148,200439,677,1,15,1920000,7722430,0
22167,1564266000000000000,20,100148,200517,1278,1,15,2400000,7722430,0
22168,1564266000000000000,20,100148,200450,680,1,15,2690000,7722430,0
22169,1564266000000000000,20,100148,200526,1280,1,15,2900000,7722430,6614000
22170,1564266000000000000,20,100148,200458,682,1,15,3190000,7722430,0
22171,1564267200000000000,20,100148,200497,1273,1,15,1200000,7722430,10824000
22172,1564267200000000000,20,100148,200430,675,1,15,1330000,7722430,6048000
22173,1564267200000000000,20,100148,200506,1275,1,15,1690000,7722430,19063000
22174,1564267200000000000,20,100148,200439,677,1,15,1920000,7722430,21688000
22175,1564267200000000000,20,100148,200517,1278,1,15,2400000,7722430,5460000
22176,1564267200000000000,20,100148,200450,680,1,15,2690000,7722430,0
22177,1564267200000000000,20,100148,200526,1280,1,15,2900000,7722430,0
22178,1564267200000000000,20,100148,200458,682,1,15,3190000,7722430,7248000
22179,1564268400000000000,20,100148,200497,1273,1,15,1200000,7675690,2743000
22180,1564268400000000000,20,100148,200430,675,1,15,1330000,7675690,15034000
22181,1564268400000000000,20,100148,200506,1275,1,15,1690000,7675690,30470000
22182,1564268400000000000,20,100148,200439,677,1,15,1920000,7675690,30312000
22183,1564268400000000000,20,100148,200517,1278,1,15,2400000,7675690,0
22184,1564268400000000000,20,100148,200450,680,1,15,2690000,7675690,6116000
22185,1564268400000000000,20,100148,200526,1280,1,15,2900000,7675690,0
22186,1564268400000000000,20,100148,200458,682,1,15,3190000,7675690,14445000
22187,1564269600000000000,20,100324,201651,569,4,121,0,7675690,0
22188,1564270800000000000,20,100324,201651,569,4,121,0,7675690,0
22189,1564272000000000000,20,100324,201651,569,4,121,0,7649330,0
22190,1564273200000000000,20,100753,202204,1021,9,249,39000,7649330,23733000
22191,1564274400000000000,20,100753,202204,1021,9,249,39000,7649330,38999000
22192,1564275600000000000,20,100753,202204,1021,9,249,39000,7633550,42258000
22193,1564276800000000000,20,100644,201964,942,3,195,49900,7633550,15830000
22194,1564278000000000000,15,100644,201964,942,3,195,49900,7633550,16840000
22195,1564293600000000000,20,100139,200374,885,11,184,49900,7516310,1703000
22196,1564293600000000000,20,100139,200373,884,11,184,59900,7516310,1781000
22197,1564293600000000000,20,100139,200372,883,11,184,69900,7516310,1796000
22198,1564294800000000000,20,100139,200374,885,11,184,49900,7516310,2966000
22199,1564294800000000000,20,100139,200373,884,11,184,59900,7516310,3105000
22200,1564294800000000000,20,100139,200372,883,11,184,69900,7516310,3156000
22201,1564296000000000000,20,100139,200374,885,11,184,49900,7516310,3904000
22202,1564296000000000000,20,100139,200373,884,11,184,59900,7516310,9314000
22203,1564296000000000000,20,100139,200372,883,11,184,69900,7516310,12874000
22204,1564297200000000000,20,100414,201320,1518,7,371,39900,7501300,30797000
22205,1564298400000000000,20,100414,201320,1518,7,371,39900,7501300,54531000
22206,1564299600000000000,20,100414,201320,1518,7,371,39900,7501300,84595000
22207,1564300800000000000,30,100763,202220,1269,5,392,122000,7535610,8710000
22208,1564300800000000000,30,100763,202218,660,5,392,128000,7535610,6541000
22209,1564300800000000000,30,100763,202221,1270,5,392,159000,7535610,27067000
22210,1564300800000000000,30,100763,202219,672,5,392,167000,7535610,22149000
22211,1564302600000000000,30,100763,202220,1269,5,392,122000,7535610,18478000
22212,1564302600000000000,30,100763,202218,660,5,392,128000,7535610,9948000
22213,1564302600000000000,30,100763,202221,1270,5,392,159000,7535610,86082000
22214,1564302600000000000,30,100763,202219,672,5,392,167000,7535610,59434000
22215,1564304400000000000,20,100055,200139,0,2,82,59000,7573720,27493000
22216,1564305600000000000,20,100055,200139,0,2,82,59000,7573720,47585000
22217,1564306800000000000,20,100055,200139,0,2,82,59000,7573720,49788000
22218,1564308000000000000,20,100412,201303,1232,7,317,39000,7601950,9622000
22219,1564308000000000000,20,100412,201305,1234,7,317,39000,7601950,8008000
22220,1564309200000000000,20,100412,201303,1232,7,317,39000,7601950,19463000
22221,1564309200000000000,20,100412,201305,1234,7,317,39000,7601950,15104000
22222,1564310400000000000,20,100412,201303,1232,7,317,39000,7601950,33868000
22223,1564310400000000000,20,100412,201305,1234,7,317,39000,7601950,23571000
22224,1564311600000000000,20,100275,200904,651,6,155,49900,7615790,44313000
22225,1564312800000000000,20,100275,200904,651,6,155,49900,7615790,62274000
22226,1564314000000000000,20,100275,200904,651,6,155,49900,7615790,85752000
22227,1564315200000000000,20,100074,200201,940,8,193,39800,7635370,33092000
22228,1564316400000000000,20,100074,200201,940,8,193,39800,7635370,53549000
22229,1564317600000000000,20,100074,200201,940,8,193,39800,7635370,54676000
22230,1564318800000000000,20,100781,202286,1092,9,278,29800,7652900,13906000
22231,1564318800000000000,20,100781,202289,1094,9,278,29800,7652900,10216000
22232,1564320000000000000,20,100781,202286,1092,9,278,29800,7652900,31838000
22233,1564320000000000000,20,100781,202289,1094,9,278,29800,7652900,25658000
22234,1564321200000000000,20,100781,202286,1092,9,278,29800,7652900,43361000
22235,1564321200000000000,20,100781,202289,1094,9,278,29800,7652900,34388000
22236,1564322400000000000,10,100062,200151,477,7,177,149000,7672490,6045000
22237,1564323000000000000,10,100062,200151,477,7,177,149000,7672490,25399000
22238,1564323600000000000,10,100062,200151,477,7,177,149000,7672490,28926000
