,방송일시,노출(분),마더코드,상품코드,상품명,상품군,브랜드,판매단가,유동인구,취급액
22222,1.56431e+18,20,100412,201303,1232,7,301,39000,7601950,33868000
22223,1.56431e+18,20,100412,201305,1234,7,301,39000,7601950,23571000
22224,1.56431e+18,20,100275,200904,651,6,148,49900,7615790,44313000
22225,1.56431e+18,20,100275,200904,651,6,148,49900,7615790,62274000
22226,1.56431e+18,20,100275,200904,651,6,148,49900,7615790,85752000
22227,1.56432e+18,20,100074,200201,940,8,186,39800,7635370,33092000
22228,1.56432e+18,20,100074,200201,940,8,186,39800,7635370,53549000
22229,1.56432e+18,20,100074,200201,940,8,186,39800,7635370,54676000
22230,1.56432e+18,20,100781,202286,1092,9,267,29800,7652900,13906000
22231,1.56432e+18,20,100781,202289,1094,9,267,29800,7652900,10216000
22232,1.56432e+18,20,100781,202286,1092,9,267,29800,7652900,31838000
22233,1.56432e+18,20,100781,202289,1094,9,267,29800,7652900,25658000
22234,1.56432e+18,20,100781,202286,1092,9,267,29800,7652900,43361000
22235,1.56432e+18,20,100781,202289,1094,9,267,29800,7652900,34388000
22236,1.56432e+18,10,100062,200151,477,7,170,149000,7672490,6045000
22237,1.56432e+18,10,100062,200151,477,7,170,149000,7672490,25399000
22238,1.56432e+18,10,100062,200151,477,7,170,149000,7672490,28926000
22239,1.56432e+18,10,100062,200151,477,7,170,149000,7672490,31757000
22240,1.56432e+18,10,100062,200151,477,7,170,149000,7672490,34825000
22241,1.56433e+18,10,100062,200151,477,7,170,149000,7672490,38387000
22242,1.56433e+18,20,100452,201402,234,7,17,29000,7696050,30686000
22243,1.56433e+18,20,100452,201402,234,7,17,29000,7696050,42024000
22244,1.56433e+18,20,100452,201402,234,7,17,29000,7696050,59853000
22245,1.56433e+18,20,100448,201378,134,10,362,168000,7724800,14604000
22246,1.56433e+18,20,100448,201376,132,10,362,178000,7724800,7501000
22247,1.56433e+18,20,100448,201379,135,10,362,148000,7724800,6648000
22248,1.56433e+18,20,100448,201377,133,10,362,158000,7724800,642000
22249,1.56433e+18,20,100448,201378,134,10,362,168000,7724800,30288000
22250,1.56433e+18,20,100448,201376,132,10,362,178000,7724800,18881000
22251,1.56433e+18,20,100448,201379,135,10,362,148000,7724800,18923000
22252,1.56433e+18,20,100448,201377,133,10,362,158000,7724800,6059000
22253,1.56433e+18,20,100448,201378,134,10,362,168000,7724800,30865000
22254,1.56433e+18,20,100448,201376,132,10,362,178000,7724800,20833000
22255,1.56433e+18,20,100448,201379,135,10,362,148000,7724800,22249000
22256,1.56433e+18,20,100448,201377,133,10,362,158000,7724800,8359000
22257,1.56433e+18,20,100167,200579,1215,3,297,38900,7750010,40414000
22258,1.56433e+18,20,100167,200579,1215,3,297,38900,7750010,52039000
22259,1.56434e+18,20,100167,200579,1215,3,297,38900,7750010,71155000
22260,1.56434e+18,20,100041,202510,635,3,70,59900,7773550,51210000
22261,1.56434e+18,20,100324,201651,569,4,114,0,7773550,0
22262,1.56434e+18,20,100324,201651,569,4,114,0,7773550,0
22263,1.56434e+18,20,100324,201651,569,4,114,0,7797590,0
22264,1.56434e+18,20,100253,200864,1047,3,182,30900,7797590,42373000
22265,1.56434e+18,20,100253,200864,1047,3,182,30900,7797590,82345000
22266,1.56434e+18,20,100253,200864,1047,3,182,30900,7812410,51603000
22267,1.56435e+18,20,100314,201012,1100,8,271,39900,7812410,17114000
22268,1.56435e+18,20,100314,201012,1100,8,271,39900,7812410,29375000
22269,1.56435e+18,20,100314,201012,1100,8,271,39900,7807490,40904000
22270,1.56435e+18,20,100099,200275,517,6,101,119000,7807490,14568000
22271,1.56435e+18,20,100099,200276,518,6,101,119000,7807490,3372000
22272,1.56435e+18,20,100099,200275,517,6,101,119000,7807490,28626000
22273,1.56435e+18,20,100099,200276,518,6,101,119000,7807490,17092000
22274,1.56435e+18,20,100099,200275,517,6,101,119000,7795570,44898000
22275,1.56435e+18,20,100099,200276,518,6,101,119000,7795570,19022000
22276,1.56435e+18,30,100786,202339,581,9,119,3650000,7795570,0
22277,1.56435e+18,30,100786,202340,582,9,119,3650000,7795570,0
22278,1.56435e+18,30,100786,202343,585,9,119,2030000,7795570,6456000
22279,1.56435e+18,30,100786,202344,586,9,119,2030000,7795570,6457000
22280,1.56435e+18,30,100786,202338,580,9,119,1720000,7795570,0
22281,1.56435e+18,30,100786,202341,583,9,119,1590000,7795570,7578000
22282,1.56435e+18,30,100786,202342,584,9,119,1590000,7795570,7576000
22283,1.56435e+18,30,100786,202339,581,9,119,3650000,7795570,23088000
22284,1.56435e+18,30,100786,202340,582,9,119,3650000,7795570,11568000
22285,1.56435e+18,30,100786,202343,585,9,119,2030000,7795570,12860000
22286,1.56435e+18,30,100786,202344,586,9,119,2030000,7795570,0
22287,1.56435e+18,30,100786,202338,580,9,119,1720000,7795570,2764000
22288,1.56435e+18,30,100786,202341,583,9,119,1590000,7795570,2558000
22289,1.56435e+18,30,100786,202342,584,9,119,1590000,7795570,15098000
22290,1.56436e+18,20,100292,200945,294,9,37,178000,7773770,13516000
22291,1.56436e+18,20,100292,200944,293,9,37,178000,7773770,4027000
22292,1.56436e+18,20,100292,200945,294,9,37,178000,7773770,37024000
22293,1.56436e+18,20,100292,200944,293,9,37,178000,7773770,13968000
22294,1.56436e+18,20,100292,200945,294,9,37,178000,7761750,52423000
22295,1.56436e+18,20,100292,200944,293,9,37,178000,7761750,10422000
22296,1.56436e+18,20,100469,201436,503,5,94,44800,7761750,13569000
22297,1.56436e+18,20,100469,201436,503,5,94,44800,7761750,27601000
22298,1.56436e+18,20,100469,201436,503,5,94,44800,7751810,24898000
22299,1.56436e+18,20,100255,200870,1725,5,406,129000,7751810,5541000
22300,1.56436e+18,15,100255,200870,1725,5,406,129000,7751810,12700000
22301,1.56438e+18,20,100192,200659,541,6,109,49900,7738270,5632000
22302,1.56438e+18,20,100192,200659,541,6,109,49900,7738270,11493000
22303,1.56438e+18,20,100192,200659,541,6,109,49900,7738270,17175000
22304,1.56438e+18,20,100452,201402,234,7,17,29000,7912420,15159000
22305,1.56438e+18,20,100452,201402,234,7,17,29000,7912420,31519000
22306,1.56439e+18,20,100452,201402,234,7,17,29000,7912420,43951000
22307,1.56439e+18,20,100100,200285,1313,10,103,64800,8114880,17232000
22308,1.56439e+18,20,100100,200282,717,10,103,69800,8114880,3095000
22309,1.56439e+18,20,100100,200285,1313,10,103,64800,8114880,28198000
22310,1.56439e+18,20,100100,200282,717,10,103,69800,8114880,3797000
22311,1.56439e+18,20,100100,200285,1313,10,103,64800,8114880,41675000
22312,1.56439e+18,20,100100,200282,717,10,103,69800,8114880,7631000
22313,1.56439e+18,20,100314,202260,1098,8,271,39900,8210100,11863000
22314,1.56439e+18,20,100314,202260,1098,8,271,39900,8210100,19350000
22315,1.56439e+18,20,100314,202260,1098,8,271,39900,8210100,23177000
22316,1.56439e+18,20,100351,201140,618,7,129,1590000,8244140,31454000
22317,1.5644e+18,20,100351,201140,618,7,129,1590000,8244140,31781000
22318,1.5644e+18,20,100351,201140,618,7,129,1590000,8244140,49022000
22319,1.5644e+18,20,100627,201932,149,10,155,49900,8252260,12942000
22320,1.5644e+18,20,100627,201933,159,10,155,89900,8252260,13074000
22321,1.5644e+18,20,100627,201932,149,10,155,49900,8252260,19710000
22322,1.5644e+18,20,100627,201933,159,10,155,89900,8252260,17633000
22323,1.5644e+18,20,100627,201932,149,10,155,49900,8252260,24545000
22324,1.5644e+18,20,100627,201933,159,10,155,89900,8252260,12409000
22325,1.5644e+18,20,100018,200031,173,9,5,29000,8264320,18145000
22326,1.5644e+18,20,100018,200031,173,9,5,29000,8264320,28322000
22327,1.5644e+18,20,100018,200031,173,9,5,29000,8264320,42549000
22328,1.56441e+18,20,100034,200056,527,9,106,54900,8277430,23323000
22329,1.56441e+18,20,100034,200056,527,9,106,54900,8277430,28556000
22330,1.56441e+18,20,100034,200056,527,9,106,54900,8277430,36940000
22331,1.56441e+18,20,100474,201446,1477,10,381,59800,8284410,27266000
22332,1.56441e+18,20,100474,201446,1477,10,381,59800,8284410,41612000
22333,1.56441e+18,20,100474,201446,1477,10,381,59800,8284410,44426000
22334,1.56441e+18,20,100255,200868,1724,10,406,109800,8286010,19715000
22335,1.56441e+18,20,100255,200868,1724,10,406,109800,8286010,39962000
22336,1.56441e+18,20,100255,200868,1724,10,406,109800,8286010,61219000
22337,1.56442e+18,20,100832,202444,1469,3,342,59900,8276800,19131000
22338,1.56442e+18,20,100832,202444,1469,3,342,59900,8276800,40271000
22339,1.56442e+18,20,100832,202444,1469,3,342,59900,8276800,43889000
22340,1.56442e+18,20,100009,200014,166,3,3,55900,8264540,33475000
22341,1.56442e+18,20,100009,200014,166,3,3,55900,8264540,50075000
22342,1.56442e+18,20,100009,200014,166,3,3,55900,8264540,54000000
22343,1.56442e+18,20,100599,201855,1637,6,387,139000,8178620,12714000
22344,1.56442e+18,20,100599,201856,1638,6,387,139000,8178620,1873000
22345,1.56442e+18,20,100599,201855,1637,6,387,139000,8178620,25437000
22346,1.56442e+18,20,100599,201856,1638,6,387,139000,8178620,4959000
22347,1.56443e+18,20,100599,201855,1637,6,387,139000,8178620,34080000
22348,1.56443e+18,20,100599,201856,1638,6,387,139000,8178620,10874000
22349,1.56443e+18,20,100074,200201,940,8,186,39800,8043620,16932000
22350,1.56443e+18,20,100074,200201,940,8,186,39800,8043620,28884000
22351,1.56443e+18,20,100074,200201,940,8,186,39800,8043620,49711000
22352,1.56443e+18,20,100317,201480,398,3,182,49900,7974150,19704000
22353,1.56443e+18,20,100317,201480,398,3,182,49900,7974150,38522000
22354,1.56443e+18,20,100317,201480,398,3,182,49900,7974150,44448000
22355,1.56443e+18,20,100099,200275,517,6,101,119000,7915340,10499000
22356,1.56443e+18,20,100099,200276,518,6,101,119000,7915340,5282000
22357,1.56444e+18,20,100099,200275,517,6,101,119000,7915340,32088000
22358,1.56444e+18,20,100099,200276,518,6,101,119000,7915340,11913000
22359,1.56444e+18,20,100099,200275,517,6,101,119000,7915340,57694000
22360,1.56444e+18,20,100099,200276,518,6,101,119000,7915340,20395000
22361,1.56444e+18,30,100763,202220,1269,5,372,122000,7848240,11092000
22362,1.56444e+18,30,100763,202218,660,5,372,128000,7848240,4831000
22363,1.56444e+18,30,100763,202221,1270,5,372,159000,7848240,33503000
22364,1.56444e+18,30,100763,202219,672,5,372,167000,7848240,20972000
22365,1.56444e+18,30,100763,202220,1269,5,372,122000,7848240,16128000
22366,1.56444e+18,30,100763,202218,660,5,372,128000,7848240,7422000
22367,1.56444e+18,30,100763,202221,1270,5,372,159000,7848240,64175000
22368,1.56444e+18,30,100763,202219,672,5,372,167000,7848240,42899000
22369,1.56444e+18,20,100055,200139,0,2,75,59000,7797020,19259000
22370,1.56444e+18,20,100055,200139,0,2,75,59000,7797020,28054000
22371,1.56444e+18,20,100055,200139,0,2,75,59000,7797020,35922000
22372,1.56444e+18,20,100781,202286,1092,9,267,29800,7766330,8814000
22373,1.56444e+18,20,100781,202289,1094,9,267,29800,7766330,7726000
22374,1.56445e+18,20,100781,202286,1092,9,267,29800,7766330,14068000
22375,1.56445e+18,20,100781,202289,1094,9,267,29800,7766330,13379000
22376,1.56445e+18,20,100781,202286,1092,9,267,29800,7766330,13186000
22377,1.56445e+18,20,100781,202289,1094,9,267,29800,7766330,12893000
22378,1.56445e+18,20,100166,200576,1107,3,182,30900,7749000,17810000
22379,1.56445e+18,20,100166,200578,1109,3,182,30900,7749000,2467000
22380,1.56445e+18,20,100166,200576,1107,3,182,30900,7749000,21239000
22381,1.56445e+18,20,100166,200578,1109,3,182,30900,7749000,2096000
22382,1.56445e+18,15,100166,200576,1107,3,182,30900,7749000,21154000
22383,1.56445e+18,15,100166,200578,1109,3,182,30900,7749000,2887000
22384,1.56447e+18,20,100275,200904,651,6,148,49900,7717160,10434000
22385,1.56447e+18,20,100275,200904,651,6,148,49900,7717160,14414000
22386,1.56447e+18,20,100275,200904,651,6,148,49900,7717160,21344000
22387,1.56447e+18,10,100211,200759,992,8,224,39900,7890240,4146000
22388,1.56447e+18,10,100211,200759,992,8,224,39900,7890240,12842000
22389,1.56447e+18,10,100211,200759,992,8,224,39900,7890240,14234000
22390,1.56447e+18,10,100211,200759,992,8,224,39900,7890240,14313000
22391,1.56447e+18,10,100211,200759,992,8,224,39900,7890240,14613000
22392,1.56447e+18,10,100211,200759,992,8,224,39900,7890240,22609000
22393,1.56447e+18,20,100392,201287,504,7,95,39000,8092490,20332000
22394,1.56447e+18,20,100392,201287,504,7,95,39000,8092490,29344000
22395,1.56448e+18,20,100392,201287,504,7,95,39000,8092490,41767000
22396,1.56448e+18,20,100085,200231,4,10,284,99000,8185790,9303000
22397,1.56448e+18,20,100085,200231,4,10,284,99000,8185790,27883000
22398,1.56448e+18,20,100085,200231,4,10,284,99000,8185790,37877000
22399,1.56448e+18,30,100037,200078,1680,9,388,348000,8221850,7968000
22400,1.56448e+18,30,100037,200093,1687,9,388,790000,8221850,3344000
22401,1.56448e+18,30,100037,200075,1679,9,388,790000,8221850,0
22402,1.56448e+18,30,100037,200104,1694,9,388,790000,8221850,1697000
22403,1.56448e+18,30,100037,200108,1695,9,388,1180000,8221850,0
22404,1.56448e+18,30,100037,200097,1690,9,388,1380000,8221850,2928000
22405,1.56448e+18,30,100037,200094,1688,9,388,1290000,8221850,0
22406,1.56448e+18,30,100037,200089,1685,9,388,1580000,8221850,3346000
22407,1.56448e+18,30,100037,200078,1680,9,388,348000,8221850,11477000
22408,1.56448e+18,30,100037,200093,1687,9,388,790000,8221850,13079000
22409,1.56448e+18,30,100037,200075,1679,9,388,790000,8221850,1699000
22410,1.56448e+18,30,100037,200104,1694,9,388,790000,8221850,14809000
22411,1.56448e+18,30,100037,200108,1695,9,388,1180000,8221850,2511000
22412,1.56448e+18,30,100037,200097,1690,9,388,1380000,8221850,2928000
22413,1.56448e+18,30,100037,200094,1688,9,388,1290000,8221850,8124000
22414,1.56448e+18,30,100037,200089,1685,9,388,1580000,8221850,6642000
22415,1.56448e+18,20,100479,201455,514,7,99,59800,8237210,28673000
22416,1.56449e+18,20,100479,201455,514,7,99,59800,8237210,35857000
22417,1.56449e+18,20,100479,201455,514,7,99,59800,8237210,30674000
22418,1.56449e+18,20,100255,200868,1724,10,406,109800,8250580,13568000
22419,1.56449e+18,20,100255,200868,1724,10,406,109800,8250580,35490000
22420,1.56449e+18,20,100255,200868,1724,10,406,109800,8250580,55998000
22421,1.56449e+18,20,100440,201361,1119,6,278,69900,8271670,24657000
22422,1.56449e+18,20,100440,201361,1119,6,278,69900,8271670,37090000
22423,1.56449e+18,20,100440,201361,1119,6,278,69900,8271670,43822000
22424,1.5645e+18,20,100729,202141,1206,9,293,34800,8281660,10796000
22425,1.5645e+18,20,100729,202132,1197,9,293,34800,8281660,12120000
22426,1.5645e+18,20,100729,202141,1206,9,293,34800,8281660,20327000
22427,1.5645e+18,20,100729,202132,1197,9,293,34800,8281660,21329000
22428,1.5645e+18,20,100729,202141,1206,9,293,34800,8281660,23634000
22429,1.5645e+18,20,100729,202132,1197,9,293,34800,8281660,28321000
22430,1.5645e+18,20,100837,202467,806,10,363,218000,8292270,8383000
22431,1.5645e+18,20,100837,202480,1400,10,363,208000,8292270,6407000
22432,1.5645e+18,20,100837,202470,808,10,363,208000,8292270,2438000
22433,1.5645e+18,20,100837,202473,1263,10,363,198000,8292270,3835000
22434,1.5645e+18,20,100837,202467,806,10,363,218000,8292270,45099000
22435,1.5645e+18,20,100837,202480,1400,10,363,208000,8292270,20744000
22436,1.5645e+18,20,100837,202470,808,10,363,208000,8292270,10387000
22437,1.5645e+18,20,100837,202473,1263,10,363,198000,8292270,4599000
22438,1.5645e+18,20,100837,202467,806,10,363,218000,8292270,35921000
22439,1.5645e+18,20,100837,202480,1400,10,363,208000,8292270,28678000
22440,1.5645e+18,20,100837,202470,808,10,363,208000,8292270,8015000
22441,1.5645e+18,20,100837,202473,1263,10,363,198000,8292270,7623000
22442,1.5645e+18,20,100253,200864,1047,3,182,30900,8288300,31575000
22443,1.5645e+18,20,100253,200864,1047,3,182,30900,8288300,44766000
22444,1.5645e+18,20,100253,200864,1047,3,182,30900,8288300,54167000
22445,1.56451e+18,20,100097,200269,1380,10,288,119000,8277340,13126000
22446,1.56451e+18,20,100097,200265,786,10,288,129000,8277340,7191000
22447,1.56451e+18,20,100097,200269,1380,10,288,119000,8277340,35013000
22448,1.56451e+18,20,100097,200265,786,10,288,129000,8277340,9468000
22449,1.56451e+18,20,100097,200269,1380,10,288,119000,8277340,40275000
22450,1.56451e+18,20,100097,200265,786,10,288,129000,8277340,20343000
22451,1.56451e+18,20,100041,202510,635,3,70,59900,7526390,41920000
22452,1.56451e+18,20,100041,202510,635,3,70,59900,7526390,41550000
22453,1.56451e+18,20,100041,202510,635,3,70,59900,7526390,41591000
22454,1.56451e+18,20,100598,201917,1735,6,408,59000,8004080,22550000
22455,1.56451e+18,20,100598,201920,1737,6,408,59000,8004080,4198000
22456,1.56451e+18,20,100598,201917,1735,6,408,59000,8004080,39176000
22457,1.56451e+18,20,100598,201920,1737,6,408,59000,8004080,11586000
22458,1.56452e+18,20,100598,201917,1735,6,408,59000,8004080,52780000
22459,1.56452e+18,20,100598,201920,1737,6,408,59000,8004080,15227000
22460,1.56452e+18,20,100009,200014,166,3,3,55900,7964360,22827000
22461,1.56452e+18,20,100009,200014,166,3,3,55900,7964360,33777000
22462,1.56452e+18,20,100009,200014,166,3,3,55900,7964360,46226000
22463,1.56452e+18,30,100763,202220,1269,5,372,122000,7917370,7493000
22464,1.56452e+18,30,100763,202218,660,5,372,128000,7917370,4840000
22465,1.56452e+18,30,100763,202221,1270,5,372,159000,7917370,25375000
22466,1.56452e+18,30,100763,202219,672,5,372,167000,7917370,21512000
22467,1.56452e+18,30,100763,202220,1269,5,372,122000,7917370,11176000
22468,1.56452e+18,30,100763,202218,660,5,372,128000,7917370,8692000
22469,1.56452e+18,30,100763,202221,1270,5,372,159000,7917370,71524000
22470,1.56452e+18,30,100763,202219,672,5,372,167000,7917370,59218000
22471,1.56452e+18,20,100599,201855,1637,6,387,139000,7853390,14604000
22472,1.56452e+18,20,100599,201856,1638,6,387,139000,7853390,3250000
22473,1.56453e+18,20,100599,201855,1637,6,387,139000,7853390,26739000
22474,1.56453e+18,20,100599,201856,1638,6,387,139000,7853390,9138000
22475,1.56453e+18,20,100599,201855,1637,6,387,139000,7853390,48796000
22476,1.56453e+18,20,100599,201856,1638,6,387,139000,7853390,12554000
22477,1.56453e+18,20,100414,201320,1518,7,351,39900,7798990,36398000
22478,1.56453e+18,20,100414,201320,1518,7,351,39900,7798990,50997000
22479,1.56453e+18,20,100414,201320,1518,7,351,39900,7798990,58895000
22480,1.56453e+18,20,100275,200904,651,6,148,49900,7902600,42751000
22481,1.56453e+18,20,100275,200904,651,6,148,49900,7902600,39478000
22482,1.56453e+18,20,100275,200904,651,6,148,49900,7902600,53761000
22483,1.56453e+18,20,100488,201472,952,9,189,52000,7883850,380000
22484,1.56453e+18,20,100488,201477,956,9,189,58000,7883850,1343000
22485,1.56453e+18,20,100488,201469,949,9,189,98000,7883850,1304000
22486,1.56454e+18,20,100488,201472,952,9,189,52000,7883850,4808000
22487,1.56454e+18,20,100488,201477,956,9,189,58000,7883850,5390000
22488,1.56454e+18,20,100488,201469,949,9,189,98000,7883850,4722000
22489,1.56454e+18,15,100488,201472,952,9,189,52000,7883850,6727000
22490,1.56454e+18,15,100488,201477,956,9,189,58000,7883850,6433000
22491,1.56454e+18,15,100488,201469,949,9,189,98000,7883850,8128000
22492,1.56455e+18,20,100237,200807,1244,10,309,39800,7843070,10166000
22493,1.56455e+18,20,100237,200807,1244,10,309,39800,7843070,12090000
22494,1.56456e+18,20,100237,200807,1244,10,309,39800,7843070,24463000
22495,1.56456e+18,20,100742,202180,498,9,91,79000,8013670,15091000
22496,1.56456e+18,20,100742,202180,498,9,91,79000,8013670,23886000
22497,1.56456e+18,20,100742,202180,498,9,91,79000,8013670,37463000
22498,1.56456e+18,20,100766,202239,1457,8,337,59000,8208660,19815000
22499,1.56456e+18,20,100766,202239,1457,8,337,59000,8208660,31127000
22500,1.56456e+18,20,100766,202239,1457,8,337,59000,8208660,36849000
22501,1.56456e+18,20,100055,200139,0,2,75,59000,8302610,17612000
22502,1.56456e+18,20,100055,200139,0,2,75,59000,8302610,34582000
22503,1.56457e+18,20,100055,200139,0,2,75,59000,8302610,46913000
22504,1.56457e+18,20,100167,200579,1215,3,297,38900,8350310,27271000
22505,1.56457e+18,20,100167,200579,1215,3,297,38900,8350310,49617000
22506,1.56457e+18,20,100167,200579,1215,3,297,38900,8350310,65887000
22507,1.56457e+18,20,100511,201575,1428,3,182,40900,8370410,31226000
22508,1.56457e+18,20,100511,201575,1428,3,182,40900,8370410,43497000
22509,1.56457e+18,20,100511,201575,1428,3,182,40900,8370410,50816000
22510,1.56457e+18,20,100268,200889,1749,7,411,189000,8391160,7966000
22511,1.56457e+18,20,100268,200892,1752,7,411,189000,8391160,6247000
22512,1.56458e+18,20,100268,200889,1749,7,411,189000,8391160,21491000
22513,1.56458e+18,20,100268,200892,1752,7,411,189000,8391160,10014000
22514,1.56458e+18,20,100268,200889,1749,7,411,189000,8391160,25636000
22515,1.56458e+18,20,100268,200892,1752,7,411,189000,8391160,24904000
22516,1.56458e+18,20,100198,200671,975,3,210,50900,8411120,26281000
22517,1.56458e+18,20,100198,200671,975,3,210,50900,8411120,34910000
22518,1.56458e+18,20,100198,200671,975,3,210,50900,8411120,39533000
22519,1.56458e+18,20,100641,201959,1213,4,295,0,8423360,0
22520,1.56458e+18,20,100641,201959,1213,4,295,0,8423360,0
22521,1.56458e+18,20,100641,201959,1213,4,295,0,8423360,0
22522,1.56459e+18,20,100018,200031,173,9,5,29000,8429610,18521000
22523,1.56459e+18,20,100018,200031,173,9,5,29000,8429610,46042000
22524,1.56459e+18,20,100018,200031,173,9,5,29000,8429610,56361000
22525,1.56459e+18,20,100253,200864,1047,3,182,30900,8425270,27608000
22526,1.56459e+18,20,100253,200864,1047,3,182,30900,8425270,27779000
22527,1.56459e+18,20,100253,200864,1047,3,182,30900,8425270,43109000
22528,1.56459e+18,20,100202,200685,1417,3,318,55900,8417390,35078000
22529,1.56459e+18,20,100202,200685,1417,3,318,55900,8417390,57057000
22530,1.56459e+18,20,100202,200685,1417,3,318,55900,8417390,67571000
22531,1.5646e+18,60,100848,202508,253,4,30,0,8331640,0
22532,1.5646e+18,20,100474,201446,1477,10,381,59800,8201520,19104000
22533,1.5646e+18,20,100474,201446,1477,10,381,59800,8201520,26451000
22534,1.5646e+18,20,100474,201446,1477,10,381,59800,8201520,46330000
22535,1.5646e+18,20,100203,200734,877,0,175,548000,8125410,6364000
22536,1.5646e+18,20,100203,200736,878,0,175,598000,8125410,6941000
22537,1.5646e+18,20,100203,200738,879,0,175,648000,8125410,7514000
22538,1.5646e+18,20,100203,200734,877,0,175,548000,8125410,20558000
22539,1.5646e+18,20,100203,200736,878,0,175,598000,8125410,8656000
22540,1.5646e+18,20,100203,200738,879,0,175,648000,8125410,14981000
22541,1.56461e+18,20,100203,200734,877,0,175,548000,8125410,25308000
22542,1.56461e+18,20,100203,200736,878,0,175,598000,8125410,22434000
22543,1.56461e+18,20,100203,200738,879,0,175,648000,8125410,24307000
22544,1.56461e+18,30,100148,200549,1295,1,15,1909000,8060170,20534000
22545,1.56461e+18,30,100148,200482,698,1,15,2049000,8060170,33122000
22546,1.56461e+18,30,100148,200549,1295,1,15,1909000,8060170,25682000
22547,1.56461e+18,30,100148,200482,698,1,15,2049000,8060170,38566000
22548,1.56461e+18,20,100148,200497,1273,1,15,1200000,7986110,8130000
22549,1.56461e+18,20,100148,200430,675,1,15,1330000,7986110,6025000
22550,1.56461e+18,20,100148,200506,1275,1,15,1690000,7986110,19063000
22551,1.56461e+18,20,100148,200439,677,1,15,1920000,7986110,13042000
22552,1.56461e+18,20,100148,200517,1278,1,15,2400000,7986110,0
22553,1.56461e+18,20,100148,200450,680,1,15,2690000,7986110,0
22554,1.56461e+18,20,100148,200526,1280,1,15,2900000,7986110,0
22555,1.56461e+18,20,100148,200458,682,1,15,3190000,7986110,0
22556,1.56461e+18,20,100148,200497,1273,1,15,1200000,7986110,2743000
22557,1.56461e+18,20,100148,200430,675,1,15,1330000,7986110,15011000
22558,1.56461e+18,20,100148,200506,1275,1,15,1690000,7986110,15283000
22559,1.56461e+18,20,100148,200439,677,1,15,1920000,7986110,17388000
22560,1.56461e+18,20,100148,200517,1278,1,15,2400000,7986110,5460000
22561,1.56461e+18,20,100148,200450,680,1,15,2690000,7986110,6116000
22562,1.56461e+18,20,100148,200526,1280,1,15,2900000,7986110,0
22563,1.56461e+18,20,100148,200458,682,1,15,3190000,7986110,0
22564,1.56461e+18,20,100148,200497,1273,1,15,1200000,7986110,5460000
22565,1.56461e+18,20,100148,200430,675,1,15,1330000,7986110,23997000
22566,1.56461e+18,20,100148,200506,1275,1,15,1690000,7986110,41923000
22567,1.56461e+18,20,100148,200439,677,1,15,1920000,7986110,21688000
22568,1.56461e+18,20,100148,200517,1278,1,15,2400000,7986110,0
22569,1.56461e+18,20,100148,200450,680,1,15,2690000,7986110,0
22570,1.56461e+18,20,100148,200526,1280,1,15,2900000,7986110,19674000
22571,1.56461e+18,20,100148,200458,682,1,15,3190000,7986110,7248000
22572,1.56461e+18,20,100351,201140,618,7,129,1590000,7918680,14485000
22573,1.56462e+18,20,100351,201140,618,7,129,1590000,7918680,63185000
22574,1.56462e+18,20,100351,201140,618,7,129,1590000,7918680,65910000
22575,1.56462e+18,20,100031,200047,960,9,198,99000,7883140,13158000
22576,1.56462e+18,20,100031,200047,960,9,198,99000,7883140,26266000
22577,1.56462e+18,20,100031,200047,960,9,198,99000,7883140,36430000
22578,1.56462e+18,20,100598,201911,1731,6,408,59000,7863290,8049000
22579,1.56462e+18,20,100598,201911,1731,6,408,59000,7863290,13550000
22580,1.56462e+18,15,100598,201911,1731,6,408,59000,7863290,12291000
22581,1.56464e+18,20,100646,201967,1757,3,415,40900,7808610,8272000
22582,1.56464e+18,20,100646,201967,1757,3,415,40900,7808610,11624000
22583,1.56464e+18,20,100646,201967,1757,3,415,40900,7808610,10220000
22584,1.56464e+18,20,100109,200302,1067,7,255,29800,7972170,24026000
22585,1.56464e+18,20,100109,200302,1067,7,255,29800,7972170,31895000
22586,1.56465e+18,20,100109,200302,1067,7,255,29800,7972170,33561000
22587,1.56465e+18,20,100196,200663,1123,9,279,29900,8148210,9456000
22588,1.56465e+18,20,100196,200663,1123,9,279,29900,8148210,15306000
22589,1.56465e+18,20,100196,200663,1123,9,279,29900,8148210,20743000
22590,1.56465e+18,20,100049,202045,625,7,131,299000,8225890,29280000
22591,1.56465e+18,20,100049,202045,625,7,131,299000,8225890,58918000
22592,1.56465e+18,20,100049,202045,625,7,131,299000,8225890,62928000
22593,1.56465e+18,30,100786,202308,305,9,119,2990000,8251210,25614000
22594,1.56465e+18,30,100786,202307,304,9,119,2090000,8251210,13450000
22595,1.56465e+18,30,100786,202310,307,9,119,2030000,8251210,4388000
22596,1.56465e+18,30,100786,202306,303,9,119,790000,8251210,3426000
22597,1.56465e+18,30,100786,202309,306,9,119,1350000,8251210,8707000
22598,1.56465e+18,30,100786,202305,302,9,119,490000,8251210,3189000
22599,1.56465e+18,30,100786,202304,301,9,119,750000,8251210,0
22600,1.56466e+18,30,100786,202308,305,9,119,2990000,8251210,63962000
22601,1.56466e+18,30,100786,202307,304,9,119,2090000,8251210,8983000
22602,1.56466e+18,30,100786,202310,307,9,119,2030000,8251210,13065000
22603,1.56466e+18,30,100786,202306,303,9,119,790000,8251210,8487000
