,방송일시,마더코드,상품코드,상품명,상품군,브랜드,노출(분),month,판매단가,취급액
22016,1.56E+18,100475,201446,1477,10,403,20,7,59800,21595000
22017,1.56E+18,100475,201446,1477,10,403,20,7,59800,47689000
22018,1.56E+18,100475,201446,1477,10,403,20,7,59800,45558000
22019,1.56E+18,100032,200047,960,9,207,20,7,99000,15056000
22020,1.56E+18,100032,200047,960,9,207,20,7,99000,45512000
22021,1.56E+18,100032,200047,960,9,207,20,7,99000,59923000
22022,1.56E+18,100511,201575,1428,3,396,20,7,40900,22005000
22023,1.56E+18,100511,201575,1428,3,396,20,7,40900,35971000
22024,1.56E+18,100511,201575,1428,3,396,20,7,40900,48486000
22025,1.56E+18,100455,201402,234,7,17,20,7,29000,25528000
22026,1.56E+18,100455,201402,234,7,17,20,7,29000,34730000
22027,1.56E+18,100455,201402,234,7,17,20,7,29000,38785000
22028,1.56E+18,100607,201855,1637,6,410,20,7,139000,16474000
22029,1.56E+18,100607,201856,1638,6,410,20,7,139000,2787000
22030,1.56E+18,100607,201855,1637,6,410,20,7,139000,34478000
22031,1.56E+18,100607,201856,1638,6,410,20,7,139000,10881000
22032,1.56E+18,100607,201855,1637,6,410,20,7,139000,50020000
22033,1.56E+18,100607,201856,1638,6,410,20,7,139000,8663000
22034,1.56E+18,100509,201570,1049,10,263,20,7,99000,19254000
22035,1.56E+18,100509,201570,1049,10,263,20,7,99000,60658000
22036,1.56E+18,100509,201570,1049,10,263,20,7,99000,73606000
22037,1.56E+18,100167,200579,1215,3,313,20,7,38900,31028000
22038,1.56E+18,100167,200579,1215,3,313,20,7,38900,38933000
22039,1.56E+18,100167,200579,1215,3,313,20,7,38900,58207000
22040,1.56E+18,100010,200014,166,3,3,20,7,55900,35277000
22041,1.56E+18,100010,200014,166,3,3,20,7,55900,52622000
22042,1.56E+18,100010,200014,166,3,3,20,7,55900,51408000
22043,1.56E+18,100199,200671,975,3,219,20,7,50900,21884000
22044,1.56E+18,100199,200671,975,3,219,20,7,50900,38143000
22045,1.56E+18,100199,200671,975,3,219,20,7,50900,46675000
22046,1.56E+18,100224,200776,592,6,129,20,7,89000,18688000
22047,1.56E+18,100224,200778,593,6,129,20,7,89000,4608000
22048,1.56E+18,100224,200782,595,6,129,20,7,89000,3081000
22049,1.56E+18,100224,200776,592,6,129,20,7,89000,26899000
22050,1.56E+18,100224,200778,593,6,129,20,7,89000,6204000
22051,1.56E+18,100224,200782,595,6,129,20,7,89000,5070000
22052,1.56E+18,100224,200776,592,6,129,20,7,89000,49136000
22053,1.56E+18,100224,200778,593,6,129,20,7,89000,11234000
22054,1.56E+18,100224,200782,595,6,129,20,7,89000,6611000
22055,1.56E+18,100150,200532,1285,1,15,20,7,439000,13735000
22056,1.56E+18,100150,200464,687,1,15,20,7,489000,10760000
22057,1.56E+18,100150,200532,1285,1,15,20,7,439000,31443000
22058,1.56E+18,100150,200464,687,1,15,20,7,489000,18460000
22059,1.56E+18,100150,200532,1285,1,15,20,7,439000,38222000
22060,1.56E+18,100150,200464,687,1,15,20,7,489000,29043000
22061,1.56E+18,100352,201140,618,7,135,20,7,1590000,20226000
22062,1.56E+18,100352,201140,618,7,135,20,7,1590000,71799000
22063,1.56E+18,100352,201140,618,7,135,20,7,1590000,105731000
22064,1.56E+18,100763,202220,1269,5,392,30,7,122000,8672000
22065,1.56E+18,100763,202218,660,5,392,30,7,128000,2631000
22066,1.56E+18,100763,202221,1270,5,392,30,7,159000,26930000
22067,1.56E+18,100763,202219,672,5,392,30,7,167000,16230000
22068,1.56E+18,100763,202220,1269,5,392,30,7,122000,17710000
22069,1.56E+18,100763,202218,660,5,392,30,7,128000,6988000
22070,1.56E+18,100763,202221,1270,5,392,30,7,159000,54261000
22071,1.56E+18,100763,202219,672,5,392,30,7,167000,32936000
22072,1.56E+18,100324,201651,569,4,121,20,7,0,0
22073,1.56E+18,100324,201651,569,4,121,20,7,0,0
22074,1.56E+18,100324,201651,569,4,121,20,7,0,0
22075,1.56E+18,100715,202089,1451,7,351,20,7,39000,7698000
22076,1.56E+18,100715,202089,1451,7,351,20,7,39000,22738000
22077,1.56E+18,100715,202089,1451,7,351,20,7,39000,30836000
22078,1.56E+18,100174,200596,1249,5,332,20,7,99000,2089000
22079,1.56E+18,100174,200595,1248,5,332,20,7,119000,2862000
22080,1.56E+18,100174,200593,655,5,160,20,7,109000,0
22081,1.56E+18,100174,200592,654,5,160,20,7,129000,1352000
22082,1.56E+18,100174,200596,1249,5,332,20,7,99000,2373000
22083,1.56E+18,100174,200595,1248,5,332,20,7,119000,5707000
22084,1.56E+18,100174,200593,655,5,160,20,7,109000,1926000
22085,1.56E+18,100174,200592,654,5,160,20,7,129000,3602000
22086,1.56E+18,100174,200596,1249,5,332,15,7,99000,4749000
22087,1.56E+18,100174,200595,1248,5,332,15,7,119000,6181000
22088,1.56E+18,100174,200593,655,5,160,15,7,109000,424000
22089,1.56E+18,100174,200592,654,5,160,15,7,129000,3986000
22090,1.56E+18,100062,200151,477,7,177,10,7,149000,2208000
22091,1.56E+18,100062,200151,477,7,177,10,7,149000,11353000
22092,1.56E+18,100062,200151,477,7,177,10,7,149000,9945000
22093,1.56E+18,100062,200151,477,7,177,10,7,149000,13884000
22094,1.56E+18,100062,200151,477,7,177,10,7,149000,9534000
22095,1.56E+18,100062,200151,477,7,177,10,7,149000,30784000
22096,1.56E+18,100766,202239,1457,8,357,20,7,59000,20987000
22097,1.56E+18,100766,202239,1457,8,357,20,7,59000,38679000
22098,1.56E+18,100766,202239,1457,8,357,20,7,59000,51651000
22099,1.56E+18,100037,200078,1680,9,411,30,7,348000,5665000
22100,1.56E+18,100037,200093,1687,9,411,30,7,790000,17940000
22101,1.56E+18,100037,200075,1679,9,411,30,7,790000,0
22102,1.56E+18,100037,200104,1694,9,411,30,7,790000,4991000
22103,1.56E+18,100037,200108,1695,9,411,30,7,1180000,2511000
22104,1.56E+18,100037,200097,1690,9,411,30,7,1380000,5811000
22105,1.56E+18,100037,200094,1688,9,411,30,7,1290000,10814000
22106,1.56E+18,100037,200089,1685,9,411,30,7,1580000,6642000
22107,1.56E+18,100037,200078,1680,9,411,30,7,348000,17159000
22108,1.56E+18,100037,200093,1687,9,411,30,7,790000,13164000
22109,1.56E+18,100037,200075,1679,9,411,30,7,790000,8286000
22110,1.56E+18,100037,200104,1694,9,411,30,7,790000,13227000
22111,1.56E+18,100037,200108,1695,9,411,30,7,1180000,9900000
22112,1.56E+18,100037,200097,1690,9,411,30,7,1380000,17326000
22113,1.56E+18,100037,200094,1688,9,411,30,7,1290000,13509000
22114,1.56E+18,100037,200089,1685,9,411,30,7,1580000,9711000
22115,1.56E+18,100809,202385,188,7,9,20,7,59900,32497000
22116,1.56E+18,100809,202385,188,7,9,20,7,59900,49746000
22117,1.56E+18,100809,202385,188,7,9,20,7,59900,67608000
22118,1.56E+18,100097,200269,1380,10,302,20,7,119000,18294000
22119,1.56E+18,100097,200265,786,10,302,20,7,129000,8558000
22120,1.56E+18,100097,200269,1380,10,302,20,7,119000,52424000
22121,1.56E+18,100097,200265,786,10,302,20,7,129000,20628000
22122,1.56E+18,100097,200269,1380,10,302,20,7,119000,51623000
22123,1.56E+18,100097,200265,786,10,302,20,7,129000,36012000
22124,1.56E+18,100352,201140,618,7,135,20,7,1590000,17161000
22125,1.56E+18,100352,201140,618,7,135,20,7,1590000,40198000
22126,1.56E+18,100352,201140,618,7,135,20,7,1590000,83060000
22127,1.56E+18,100440,201361,1119,6,292,20,7,69900,40581000
22128,1.56E+18,100440,201361,1119,6,292,20,7,69900,66683000
22129,1.56E+18,100440,201361,1119,6,292,20,7,69900,75606000
22130,1.56E+18,100085,200231,4,10,298,20,7,99000,19431000
22131,1.56E+18,100085,200231,4,10,298,20,7,99000,40250000
22132,1.56E+18,100085,200231,4,10,298,20,7,99000,62509000
22133,1.56E+18,100271,200895,1753,7,435,20,7,189000,8842000
22134,1.56E+18,100270,200892,1752,7,435,20,7,189000,9231000
22135,1.56E+18,100271,200895,1753,7,435,20,7,189000,26710000
22136,1.56E+18,100270,200892,1752,7,435,20,7,189000,16067000
22137,1.56E+18,100271,200895,1753,7,435,20,7,189000,32839000
22138,1.56E+18,100270,200892,1752,7,435,20,7,189000,15392000
22139,1.56E+18,100322,201480,398,3,41,20,7,49900,41156000
22140,1.56E+18,100322,201480,398,3,41,20,7,49900,77906000
22141,1.56E+18,100322,201480,398,3,41,20,7,49900,74727000
22142,1.56E+18,100403,201287,504,7,102,20,7,39000,35773000
22143,1.56E+18,100403,201287,504,7,102,20,7,39000,47854000
22144,1.56E+18,100403,201287,504,7,102,20,7,39000,55879000
22145,1.56E+18,100588,201806,1465,3,359,20,7,39900,32261000
22146,1.56E+18,100588,201806,1465,3,359,20,7,39900,37354000
22147,1.56E+18,100588,201806,1465,3,359,20,7,39900,39662000
22148,1.56E+18,100324,201651,569,4,121,20,7,0,0
22149,1.56E+18,100324,201651,569,4,121,20,7,0,0
22150,1.56E+18,100324,201651,569,4,121,20,7,0,0
22151,1.56E+18,100545,201630,439,3,68,20,7,38900,17844000
22152,1.56E+18,100545,201631,440,3,68,20,7,38900,9799000
22153,1.56E+18,100545,201630,439,3,68,20,7,38900,36820000
22154,1.56E+18,100545,201631,440,3,68,20,7,38900,20821000
22155,1.56E+18,100545,201630,439,3,68,20,7,38900,29381000
22156,1.56E+18,100545,201631,440,3,68,20,7,38900,19320000
22157,1.56E+18,100255,200868,1724,10,430,20,7,109800,7901000
22158,1.56E+18,100255,200868,1724,10,430,20,7,109800,29718000
22159,1.56E+18,100255,200868,1724,10,430,20,7,109800,44516000
22160,1.56E+18,100010,200014,166,3,3,20,7,55900,32998000
22161,1.56E+18,100010,200014,166,3,3,20,7,55900,47867000
22162,1.56E+18,100010,200014,166,3,3,20,7,55900,55115000
22163,1.56E+18,100148,200497,1273,1,15,20,7,1200000,8130000
22164,1.56E+18,100148,200430,675,1,15,20,7,1330000,3038000
22165,1.56E+18,100148,200506,1275,1,15,20,7,1690000,7678000
22166,1.56E+18,100148,200439,677,1,15,20,7,1920000,0
22167,1.56E+18,100148,200517,1278,1,15,20,7,2400000,0
22168,1.56E+18,100148,200450,680,1,15,20,7,2690000,0
22169,1.56E+18,100148,200526,1280,1,15,20,7,2900000,6614000
22170,1.56E+18,100148,200458,682,1,15,20,7,3190000,0
22171,1.56E+18,100148,200497,1273,1,15,20,7,1200000,10824000
22172,1.56E+18,100148,200430,675,1,15,20,7,1330000,6048000
22173,1.56E+18,100148,200506,1275,1,15,20,7,1690000,19063000
22174,1.56E+18,100148,200439,677,1,15,20,7,1920000,21688000
22175,1.56E+18,100148,200517,1278,1,15,20,7,2400000,5460000
22176,1.56E+18,100148,200450,680,1,15,20,7,2690000,0
22177,1.56E+18,100148,200526,1280,1,15,20,7,2900000,0
22178,1.56E+18,100148,200458,682,1,15,20,7,3190000,7248000
22179,1.56E+18,100148,200497,1273,1,15,20,7,1200000,2743000
22180,1.56E+18,100148,200430,675,1,15,20,7,1330000,15034000
22181,1.56E+18,100148,200506,1275,1,15,20,7,1690000,30470000
22182,1.56E+18,100148,200439,677,1,15,20,7,1920000,30312000
22183,1.56E+18,100148,200517,1278,1,15,20,7,2400000,0
22184,1.56E+18,100148,200450,680,1,15,20,7,2690000,6116000
22185,1.56E+18,100148,200526,1280,1,15,20,7,2900000,0
22186,1.56E+18,100148,200458,682,1,15,20,7,3190000,14445000
22187,1.56E+18,100324,201651,569,4,121,20,7,0,0
22188,1.56E+18,100324,201651,569,4,121,20,7,0,0
22189,1.56E+18,100324,201651,569,4,121,20,7,0,0
22190,1.56E+18,100755,202204,1021,9,249,20,7,39000,23733000
22191,1.56E+18,100755,202204,1021,9,249,20,7,39000,38999000
22192,1.56E+18,100755,202204,1021,9,249,20,7,39000,42258000
22193,1.56E+18,100644,201964,942,3,195,20,7,49900,15830000
22194,1.56E+18,100644,201964,942,3,195,15,7,49900,16840000
22195,1.56E+18,100139,200374,885,11,184,20,7,49900,1703000
22196,1.56E+18,100139,200373,884,11,184,20,7,59900,1781000
22197,1.56E+18,100139,200372,883,11,184,20,7,69900,1796000
22198,1.56E+18,100139,200374,885,11,184,20,7,49900,2966000
22199,1.56E+18,100139,200373,884,11,184,20,7,59900,3105000
22200,1.56E+18,100139,200372,883,11,184,20,7,69900,3156000
22201,1.56E+18,100139,200374,885,11,184,20,7,49900,3904000
22202,1.56E+18,100139,200373,884,11,184,20,7,59900,9314000
22203,1.56E+18,100139,200372,883,11,184,20,7,69900,12874000
22204,1.56E+18,100416,201320,1518,7,371,20,7,39900,30797000
22205,1.56E+18,100416,201320,1518,7,371,20,7,39900,54531000
22206,1.56E+18,100416,201320,1518,7,371,20,7,39900,84595000
22207,1.56E+18,100763,202220,1269,5,392,30,7,122000,8710000
22208,1.56E+18,100763,202218,660,5,392,30,7,128000,6541000
22209,1.56E+18,100763,202221,1270,5,392,30,7,159000,27067000
22210,1.56E+18,100763,202219,672,5,392,30,7,167000,22149000
22211,1.56E+18,100763,202220,1269,5,392,30,7,122000,18478000
22212,1.56E+18,100763,202218,660,5,392,30,7,128000,9948000
22213,1.56E+18,100763,202221,1270,5,392,30,7,159000,86082000
22214,1.56E+18,100763,202219,672,5,392,30,7,167000,59434000
22215,1.56E+18,100055,200139,0,2,82,20,7,59000,27493000
22216,1.56E+18,100055,200139,0,2,82,20,7,59000,47585000
22217,1.56E+18,100055,200139,0,2,82,20,7,59000,49788000
22218,1.56E+18,100412,201303,1232,7,317,20,7,39000,9622000
22219,1.56E+18,100412,201305,1234,7,317,20,7,39000,8008000
22220,1.56E+18,100412,201303,1232,7,317,20,7,39000,19463000
22221,1.56E+18,100412,201305,1234,7,317,20,7,39000,15104000
22222,1.56E+18,100412,201303,1232,7,317,20,7,39000,33868000
22223,1.56E+18,100412,201305,1234,7,317,20,7,39000,23571000
22224,1.56E+18,100275,200904,651,6,155,20,7,49900,44313000
22225,1.56E+18,100275,200904,651,6,155,20,7,49900,62274000
22226,1.56E+18,100275,200904,651,6,155,20,7,49900,85752000
22227,1.56E+18,100074,200201,940,8,193,20,7,39800,33092000
22228,1.56E+18,100074,200201,940,8,193,20,7,39800,53549000
22229,1.56E+18,100074,200201,940,8,193,20,7,39800,54676000
22230,1.56E+18,100782,202286,1092,9,278,20,7,29800,13906000
22231,1.56E+18,100782,202289,1094,9,278,20,7,29800,10216000
22232,1.56E+18,100782,202286,1092,9,278,20,7,29800,31838000
22233,1.56E+18,100782,202289,1094,9,278,20,7,29800,25658000
22234,1.56E+18,100782,202286,1092,9,278,20,7,29800,43361000
22235,1.56E+18,100782,202289,1094,9,278,20,7,29800,34388000
22236,1.56E+18,100062,200151,477,7,177,10,7,149000,6045000
22237,1.56E+18,100062,200151,477,7,177,10,7,149000,25399000
22238,1.56E+18,100062,200151,477,7,177,10,7,149000,28926000
22239,1.56E+18,100062,200151,477,7,177,10,7,149000,31757000
22240,1.56E+18,100062,200151,477,7,177,10,7,149000,34825000
22241,1.56E+18,100062,200151,477,7,177,10,7,149000,38387000
22242,1.56E+18,100455,201402,234,7,17,20,7,29000,30686000
22243,1.56E+18,100455,201402,234,7,17,20,7,29000,42024000
22244,1.56E+18,100455,201402,234,7,17,20,7,29000,59853000
22245,1.56E+18,100448,201378,134,10,382,20,7,168000,14604000
22246,1.56E+18,100448,201376,132,10,382,20,7,178000,7501000
22247,1.56E+18,100448,201379,135,10,382,20,7,148000,6648000
22248,1.56E+18,100448,201377,133,10,382,20,7,158000,642000
22249,1.56E+18,100448,201378,134,10,382,20,7,168000,30288000
22250,1.56E+18,100448,201376,132,10,382,20,7,178000,18881000
22251,1.56E+18,100448,201379,135,10,382,20,7,148000,18923000
22252,1.56E+18,100448,201377,133,10,382,20,7,158000,6059000
22253,1.56E+18,100448,201378,134,10,382,20,7,168000,30865000
22254,1.56E+18,100448,201376,132,10,382,20,7,178000,20833000
22255,1.56E+18,100448,201379,135,10,382,20,7,148000,22249000
22256,1.56E+18,100448,201377,133,10,382,20,7,158000,8359000
22257,1.56E+18,100167,200579,1215,3,313,20,7,38900,40414000
22258,1.56E+18,100167,200579,1215,3,313,20,7,38900,52039000
22259,1.56E+18,100167,200579,1215,3,313,20,7,38900,71155000
22260,1.56E+18,100849,202510,635,3,77,20,7,59900,51210000
22261,1.56E+18,100324,201651,569,4,121,20,7,0,0
22262,1.56E+18,100324,201651,569,4,121,20,7,0,0
22263,1.56E+18,100324,201651,569,4,121,20,7,0,0
22264,1.56E+18,100253,200864,1047,3,260,20,7,30900,42373000
22265,1.56E+18,100253,200864,1047,3,260,20,7,30900,82345000
22266,1.56E+18,100253,200864,1047,3,260,20,7,30900,51603000
22267,1.56E+18,100319,201012,1100,8,282,20,7,39900,17114000
22268,1.56E+18,100319,201012,1100,8,282,20,7,39900,29375000
22269,1.56E+18,100319,201012,1100,8,282,20,7,39900,40904000
22270,1.56E+18,100099,200275,517,6,108,20,7,119000,14568000
22271,1.56E+18,100099,200276,518,6,108,20,7,119000,3372000
22272,1.56E+18,100099,200275,517,6,108,20,7,119000,28626000
22273,1.56E+18,100099,200276,518,6,108,20,7,119000,17092000
22274,1.56E+18,100099,200275,517,6,108,20,7,119000,44898000
22275,1.56E+18,100099,200276,518,6,108,20,7,119000,19022000
22276,1.56E+18,100788,202339,581,9,126,30,7,3650000,0
22277,1.56E+18,100788,202340,582,9,126,30,7,3650000,0
22278,1.56E+18,100788,202343,585,9,126,30,7,2030000,6456000
22279,1.56E+18,100788,202344,586,9,126,30,7,2030000,6457000
22280,1.56E+18,100788,202338,580,9,126,30,7,1720000,0
22281,1.56E+18,100788,202341,583,9,126,30,7,1590000,7578000
22282,1.56E+18,100788,202342,584,9,126,30,7,1590000,7576000
22283,1.56E+18,100788,202339,581,9,126,30,7,3650000,23088000
22284,1.56E+18,100788,202340,582,9,126,30,7,3650000,11568000
22285,1.56E+18,100788,202343,585,9,126,30,7,2030000,12860000
22286,1.56E+18,100788,202344,586,9,126,30,7,2030000,0
22287,1.56E+18,100788,202338,580,9,126,30,7,1720000,2764000
22288,1.56E+18,100788,202341,583,9,126,30,7,1590000,2558000
22289,1.56E+18,100788,202342,584,9,126,30,7,1590000,15098000
22290,1.56E+18,100292,200945,294,9,37,20,7,178000,13516000
22291,1.56E+18,100292,200944,293,9,37,20,7,178000,4027000
22292,1.56E+18,100292,200945,294,9,37,20,7,178000,37024000
22293,1.56E+18,100292,200944,293,9,37,20,7,178000,13968000
22294,1.56E+18,100292,200945,294,9,37,20,7,178000,52423000
22295,1.56E+18,100292,200944,293,9,37,20,7,178000,10422000
22296,1.56E+18,100469,201436,503,5,101,20,7,44800,13569000
22297,1.56E+18,100469,201436,503,5,101,20,7,44800,27601000
22298,1.56E+18,100469,201436,503,5,101,20,7,44800,24898000
22299,1.56E+18,100256,200870,1725,5,430,20,7,129000,5541000
22300,1.56E+18,100256,200870,1725,5,430,15,7,129000,12700000
22301,1.56E+18,100192,200659,541,6,116,20,7,49900,5632000
22302,1.56E+18,100192,200659,541,6,116,20,7,49900,11493000
22303,1.56E+18,100192,200659,541,6,116,20,7,49900,17175000
22304,1.56E+18,100455,201402,234,7,17,20,7,29000,15159000
22305,1.56E+18,100455,201402,234,7,17,20,7,29000,31519000
22306,1.56E+18,100455,201402,234,7,17,20,7,29000,43951000
22307,1.56E+18,100102,200285,1313,10,110,20,7,64800,17232000
22308,1.56E+18,100102,200282,717,10,110,20,7,69800,3095000
22309,1.56E+18,100102,200285,1313,10,110,20,7,64800,28198000
22310,1.56E+18,100102,200282,717,10,110,20,7,69800,3797000
22311,1.56E+18,100102,200285,1313,10,110,20,7,64800,41675000
22312,1.56E+18,100102,200282,717,10,110,20,7,69800,7631000
22313,1.56E+18,100773,202260,1098,8,282,20,7,39900,11863000
22314,1.56E+18,100773,202260,1098,8,282,20,7,39900,19350000
22315,1.56E+18,100773,202260,1098,8,282,20,7,39900,23177000
22316,1.56E+18,100352,201140,618,7,135,20,7,1590000,31454000
22317,1.56E+18,100352,201140,618,7,135,20,7,1590000,31781000
22318,1.56E+18,100352,201140,618,7,135,20,7,1590000,49022000
22319,1.56E+18,100627,201932,149,10,162,20,7,49900,12942000
22320,1.56E+18,100627,201933,159,10,162,20,7,89900,13074000
22321,1.56E+18,100627,201932,149,10,162,20,7,49900,19710000
22322,1.56E+18,100627,201933,159,10,162,20,7,89900,17633000
22323,1.56E+18,100627,201932,149,10,162,20,7,49900,24545000
22324,1.56E+18,100627,201933,159,10,162,20,7,89900,12409000
22325,1.56E+18,100021,200031,173,9,5,20,7,29000,18145000
22326,1.56E+18,100021,200031,173,9,5,20,7,29000,28322000
22327,1.56E+18,100021,200031,173,9,5,20,7,29000,42549000
22328,1.56E+18,100034,200056,527,9,113,20,7,54900,23323000
22329,1.56E+18,100034,200056,527,9,113,20,7,54900,28556000
22330,1.56E+18,100034,200056,527,9,113,20,7,54900,36940000
22331,1.56E+18,100475,201446,1477,10,403,20,7,59800,27266000
22332,1.56E+18,100475,201446,1477,10,403,20,7,59800,41612000
22333,1.56E+18,100475,201446,1477,10,403,20,7,59800,44426000
22334,1.56E+18,100255,200868,1724,10,430,20,7,109800,19715000
22335,1.56E+18,100255,200868,1724,10,430,20,7,109800,39962000
22336,1.56E+18,100255,200868,1724,10,430,20,7,109800,61219000
22337,1.56E+18,100832,202444,1469,3,362,20,7,59900,19131000
22338,1.56E+18,100832,202444,1469,3,362,20,7,59900,40271000
22339,1.56E+18,100832,202444,1469,3,362,20,7,59900,43889000
22340,1.56E+18,100010,200014,166,3,3,20,7,55900,33475000
22341,1.56E+18,100010,200014,166,3,3,20,7,55900,50075000
22342,1.56E+18,100010,200014,166,3,3,20,7,55900,54000000
22343,1.56E+18,100607,201855,1637,6,410,20,7,139000,12714000
22344,1.56E+18,100607,201856,1638,6,410,20,7,139000,1873000
22345,1.56E+18,100607,201855,1637,6,410,20,7,139000,25437000
22346,1.56E+18,100607,201856,1638,6,410,20,7,139000,4959000
22347,1.56E+18,100607,201855,1637,6,410,20,7,139000,34080000
22348,1.56E+18,100607,201856,1638,6,410,20,7,139000,10874000
22349,1.56E+18,100074,200201,940,8,193,20,7,39800,16932000
22350,1.56E+18,100074,200201,940,8,193,20,7,39800,28884000
22351,1.56E+18,100074,200201,940,8,193,20,7,39800,49711000
22352,1.56E+18,100322,201480,398,3,41,20,7,49900,19704000
22353,1.56E+18,100322,201480,398,3,41,20,7,49900,38522000
22354,1.56E+18,100322,201480,398,3,41,20,7,49900,44448000
22355,1.56E+18,100099,200275,517,6,108,20,7,119000,10499000
22356,1.56E+18,100099,200276,518,6,108,20,7,119000,5282000
22357,1.56E+18,100099,200275,517,6,108,20,7,119000,32088000
22358,1.56E+18,100099,200276,518,6,108,20,7,119000,11913000
22359,1.56E+18,100099,200275,517,6,108,20,7,119000,57694000
22360,1.56E+18,100099,200276,518,6,108,20,7,119000,20395000
22361,1.56E+18,100763,202220,1269,5,392,30,7,122000,11092000
22362,1.56E+18,100763,202218,660,5,392,30,7,128000,4831000
22363,1.56E+18,100763,202221,1270,5,392,30,7,159000,33503000
22364,1.56E+18,100763,202219,672,5,392,30,7,167000,20972000
22365,1.56E+18,100763,202220,1269,5,392,30,7,122000,16128000
22366,1.56E+18,100763,202218,660,5,392,30,7,128000,7422000
22367,1.56E+18,100763,202221,1270,5,392,30,7,159000,64175000
22368,1.56E+18,100763,202219,672,5,392,30,7,167000,42899000
22369,1.56E+18,100055,200139,0,2,82,20,7,59000,19259000
22370,1.56E+18,100055,200139,0,2,82,20,7,59000,28054000
22371,1.56E+18,100055,200139,0,2,82,20,7,59000,35922000
22372,1.56E+18,100782,202286,1092,9,278,20,7,29800,8814000
22373,1.56E+18,100782,202289,1094,9,278,20,7,29800,7726000
22374,1.56E+18,100782,202286,1092,9,278,20,7,29800,14068000
22375,1.56E+18,100782,202289,1094,9,278,20,7,29800,13379000
22376,1.56E+18,100782,202286,1092,9,278,20,7,29800,13186000
22377,1.56E+18,100782,202289,1094,9,278,20,7,29800,12893000
22378,1.56E+18,100166,200576,1107,3,288,20,7,30900,17810000
22379,1.56E+18,100166,200578,1109,3,288,20,7,30900,2467000
22380,1.56E+18,100166,200576,1107,3,288,20,7,30900,21239000
22381,1.56E+18,100166,200578,1109,3,288,20,7,30900,2096000
22382,1.56E+18,100166,200576,1107,3,288,15,7,30900,21154000
22383,1.56E+18,100166,200578,1109,3,288,15,7,30900,2887000
22384,1.56E+18,100275,200904,651,6,155,20,7,49900,10434000
22385,1.56E+18,100275,200904,651,6,155,20,7,49900,14414000
22386,1.56E+18,100275,200904,651,6,155,20,7,49900,21344000
22387,1.56E+18,100213,200759,992,8,233,10,7,39900,4146000
22388,1.56E+18,100213,200759,992,8,233,10,7,39900,12842000
22389,1.56E+18,100213,200759,992,8,233,10,7,39900,14234000
22390,1.56E+18,100213,200759,992,8,233,10,7,39900,14313000
22391,1.56E+18,100213,200759,992,8,233,10,7,39900,14613000
22392,1.56E+18,100213,200759,992,8,233,10,7,39900,22609000
22393,1.56E+18,100403,201287,504,7,102,20,7,39000,20332000
22394,1.56E+18,100403,201287,504,7,102,20,7,39000,29344000
22395,1.56E+18,100403,201287,504,7,102,20,7,39000,41767000
22396,1.56E+18,100085,200231,4,10,298,20,7,99000,9303000
22397,1.56E+18,100085,200231,4,10,298,20,7,99000,27883000
22398,1.56E+18,100085,200231,4,10,298,20,7,99000,37877000
22399,1.56E+18,100037,200078,1680,9,411,30,7,348000,7968000
22400,1.56E+18,100037,200093,1687,9,411,30,7,790000,3344000
22401,1.56E+18,100037,200075,1679,9,411,30,7,790000,0
22402,1.56E+18,100037,200104,1694,9,411,30,7,790000,1697000
22403,1.56E+18,100037,200108,1695,9,411,30,7,1180000,0
22404,1.56E+18,100037,200097,1690,9,411,30,7,1380000,2928000
22405,1.56E+18,100037,200094,1688,9,411,30,7,1290000,0
22406,1.56E+18,100037,200089,1685,9,411,30,7,1580000,3346000
22407,1.56E+18,100037,200078,1680,9,411,30,7,348000,11477000
22408,1.56E+18,100037,200093,1687,9,411,30,7,790000,13079000
22409,1.56E+18,100037,200075,1679,9,411,30,7,790000,1699000
22410,1.56E+18,100037,200104,1694,9,411,30,7,790000,14809000
22411,1.56E+18,100037,200108,1695,9,411,30,7,1180000,2511000
22412,1.56E+18,100037,200097,1690,9,411,30,7,1380000,2928000
22413,1.56E+18,100037,200094,1688,9,411,30,7,1290000,8124000
22414,1.56E+18,100037,200089,1685,9,411,30,7,1580000,6642000
22415,1.56E+18,100479,201455,514,7,106,20,7,59800,28673000
22416,1.56E+18,100479,201455,514,7,106,20,7,59800,35857000
22417,1.56E+18,100479,201455,514,7,106,20,7,59800,30674000
22418,1.56E+18,100255,200868,1724,10,430,20,7,109800,13568000
22419,1.56E+18,100255,200868,1724,10,430,20,7,109800,35490000
22420,1.56E+18,100255,200868,1724,10,430,20,7,109800,55998000
22421,1.56E+18,100440,201361,1119,6,292,20,7,69900,24657000
22422,1.56E+18,100440,201361,1119,6,292,20,7,69900,37090000
22423,1.56E+18,100440,201361,1119,6,292,20,7,69900,43822000
22424,1.56E+18,100731,202141,1206,9,309,20,7,34800,10796000
22425,1.56E+18,100731,202132,1197,9,309,20,7,34800,12120000
22426,1.56E+18,100731,202141,1206,9,309,20,7,34800,20327000
22427,1.56E+18,100731,202132,1197,9,309,20,7,34800,21329000
22428,1.56E+18,100731,202141,1206,9,309,20,7,34800,23634000
22429,1.56E+18,100731,202132,1197,9,309,20,7,34800,28321000
22430,1.56E+18,100837,202467,806,10,383,20,7,218000,8383000
22431,1.56E+18,100837,202480,1400,10,383,20,7,208000,6407000
22432,1.56E+18,100837,202470,808,10,383,20,7,208000,2438000
