,방송일시,마더코드,상품코드,상품명,상품군,판매단가,노출,month,취급액
17174,1560204000000000000,100150,200464,687,1,489000,20,6,15108000
17175,1560205200000000000,100150,200532,1285,1,439000,20,6,28343000
17176,1560205200000000000,100150,200464,687,1,489000,20,6,24123000
17177,1560206400000000000,100150,200532,1285,1,439000,20,6,50126000
17178,1560206400000000000,100150,200464,687,1,489000,20,6,45286000
17179,1560207600000000000,100607,201857,1639,6,139000,20,6,30262000
17180,1560208800000000000,100607,201857,1639,6,139000,20,6,37899000
17181,1560210000000000000,100607,201857,1639,6,139000,20,6,44061000
17182,1560211200000000000,100076,200210,653,0,3150000,20,6,0
17183,1560211200000000000,100076,200211,1247,0,2835000,20,6,0
17184,1560212400000000000,100076,200210,653,0,3150000,20,6,4846000
17185,1560212400000000000,100076,200211,1247,0,2835000,20,6,0
17186,1560213600000000000,100076,200210,653,0,3150000,20,6,19248000
17187,1560213600000000000,100076,200211,1247,0,2835000,20,6,12994000
17188,1560214800000000000,100417,201321,1519,7,49900,20,6,10387000
17189,1560216000000000000,100417,201321,1519,7,49900,20,6,12241000
17190,1560217200000000000,100417,201321,1519,7,49900,13,6,8902000
17191,1560232800000000000,100256,200870,1725,5,129000,20,6,8002000
17192,1560234000000000000,100256,200870,1725,5,129000,20,6,9778000
17193,1560235200000000000,100256,200870,1725,5,129000,20,6,16250000
17194,1560236400000000000,100489,201472,952,9,52000,20,6,3201000
17195,1560236400000000000,100489,201477,956,9,58000,20,6,5019000
17196,1560236400000000000,100489,201469,949,9,98000,20,6,4075000
17197,1560237600000000000,100489,201472,952,9,52000,20,6,9097000
17198,1560237600000000000,100489,201477,956,9,58000,20,6,11017000
17199,1560237600000000000,100489,201469,949,9,98000,20,6,7885000
17200,1560238800000000000,100489,201472,952,9,52000,20,6,16132000
17201,1560238800000000000,100489,201477,956,9,58000,20,6,15978000
17202,1560238800000000000,100489,201469,949,9,98000,20,6,8813000
17203,1560240000000000000,100200,200675,1761,11,129000,30,6,3346000
17204,1560240000000000000,100200,200676,1762,11,149000,30,6,3774000
17205,1560240000000000000,100200,200677,1763,11,169000,30,6,3850000
17206,1560241800000000000,100200,200675,1761,11,129000,30,6,7713000
17207,1560241800000000000,100200,200676,1762,11,149000,30,6,15129000
17208,1560241800000000000,100200,200677,1763,11,169000,30,6,12331000
17209,1560243600000000000,100192,200657,540,6,69900,20,6,17770000
17210,1560244800000000000,100192,200657,540,6,69900,20,6,33031000
17211,1560246000000000000,100192,200657,540,6,69900,20,6,41352000
17212,1560247200000000000,100770,202250,781,10,179000,20,6,14679000
17213,1560247200000000000,100770,202255,1376,10,171000,20,6,5651000
17214,1560248400000000000,100770,202250,781,10,179000,20,6,23851000
17215,1560248400000000000,100770,202255,1376,10,171000,20,6,17575000
17216,1560249600000000000,100770,202250,781,10,179000,20,6,33962000
17217,1560249600000000000,100770,202255,1376,10,171000,20,6,24667000
17218,1560250800000000000,100818,202412,916,7,29000,20,6,26241000
17219,1560252000000000000,100818,202412,916,7,29000,20,6,37047000
17220,1560253200000000000,100818,202412,916,7,29000,20,6,39054000
17221,1560254400000000000,100731,202130,1195,9,29800,20,6,9746000
17222,1560254400000000000,100731,202139,1204,9,29800,20,6,10433000
17223,1560255600000000000,100731,202130,1195,9,29800,20,6,19641000
17224,1560255600000000000,100731,202139,1204,9,29800,20,6,13791000
17225,1560256800000000000,100731,202130,1195,9,29800,20,6,22352000
17226,1560256800000000000,100731,202139,1204,9,29800,20,6,20250000
17227,1560258000000000000,100607,201857,1639,6,139000,20,6,18216000
17228,1560259200000000000,100607,201857,1639,6,139000,20,6,44071000
17229,1560260400000000000,100607,201857,1639,6,139000,20,6,50204000
17230,1560261600000000000,100074,200201,940,8,39800,20,6,16732000
17231,1560262800000000000,100074,200201,940,8,39800,20,6,26981000
17232,1560264000000000000,100074,200201,940,8,39800,20,6,30686000
17233,1560265200000000000,100255,200868,1724,10,109800,20,6,14411000
17234,1560266400000000000,100255,200868,1724,10,109800,20,6,30990000
17235,1560267600000000000,100255,200868,1724,10,109800,20,6,62783000
17236,1560268800000000000,100322,201479,397,3,49900,20,6,30913000
17237,1560270000000000000,100322,201479,397,3,49900,20,6,47865000
17238,1560271200000000000,100322,201479,397,3,49900,20,6,65391000
17239,1560272400000000000,100010,200014,166,3,55900,20,6,31785000
17240,1560273600000000000,100010,200014,166,3,55900,20,6,42011000
17241,1560274800000000000,100010,200014,166,3,55900,20,6,68743000
17242,1560276000000000000,100765,202231,722,10,289000,20,6,5534000
17243,1560276000000000000,100765,202235,1257,10,279000,20,6,2694000
17244,1560276000000000000,100765,202227,662,10,219000,20,6,2821000
17245,1560276000000000000,100765,202233,1256,10,209000,20,6,5955000
17246,1560277200000000000,100765,202231,722,10,289000,20,6,14703000
17247,1560277200000000000,100765,202235,1257,10,279000,20,6,14991000
17248,1560277200000000000,100765,202227,662,10,219000,20,6,4813000
17249,1560277200000000000,100765,202233,1256,10,209000,20,6,15777000
17250,1560278400000000000,100765,202231,722,10,289000,20,6,14733000
17251,1560278400000000000,100765,202235,1257,10,279000,20,6,18487000
17252,1560278400000000000,100765,202227,662,10,219000,20,6,6249000
17253,1560278400000000000,100765,202233,1256,10,209000,20,6,14472000
17254,1560279600000000000,100683,202032,724,10,164000,30,6,12461000
17255,1560279600000000000,100683,202035,1319,10,154000,30,6,12801000
17256,1560281400000000000,100683,202032,724,10,164000,30,6,31954000
17257,1560281400000000000,100683,202035,1319,10,154000,30,6,44444000
17258,1560283200000000000,100150,200532,1285,1,439000,20,6,9470000
17259,1560283200000000000,100150,200464,687,1,489000,20,6,16673000
17260,1560284400000000000,100150,200532,1285,1,439000,20,6,21677000
17261,1560284400000000000,100150,200464,687,1,489000,20,6,16610000
17262,1560285600000000000,100150,200532,1285,1,439000,20,6,36449000
17263,1560285600000000000,100150,200464,687,1,489000,20,6,30259000
17264,1560286800000000000,100500,201511,98,0,499000,20,6,3712000
17265,1560286800000000000,100500,201505,48,0,549000,20,6,1395000
17266,1560286800000000000,100500,201512,99,0,549000,20,6,1392000
17267,1560286800000000000,100500,201506,49,0,599000,20,6,2982000
17268,1560286800000000000,100500,201513,100,0,599000,20,6,0
17269,1560286800000000000,100500,201507,50,0,649000,20,6,0
17270,1560288000000000000,100500,201511,98,0,499000,20,6,9810000
17271,1560288000000000000,100500,201505,48,0,549000,20,6,5422000
17272,1560288000000000000,100500,201512,99,0,549000,20,6,4080000
17273,1560288000000000000,100500,201506,49,0,599000,20,6,4447000
17274,1560288000000000000,100500,201513,100,0,599000,20,6,7377000
17275,1560288000000000000,100500,201507,50,0,649000,20,6,6400000
17276,1560289200000000000,100500,201511,98,0,499000,20,6,24462000
17277,1560289200000000000,100500,201505,48,0,549000,20,6,5420000
17278,1560289200000000000,100500,201512,99,0,549000,20,6,20202000
17279,1560289200000000000,100500,201506,49,0,599000,20,6,8840000
17280,1560289200000000000,100500,201513,100,0,599000,20,6,22036000
17281,1560289200000000000,100500,201507,50,0,649000,20,6,11167000
17282,1560290400000000000,100203,200703,84,0,699000,20,6,1400000
17283,1560290400000000000,100203,200686,33,0,749000,20,6,2946000
17284,1560290400000000000,100203,200707,85,0,899000,20,6,1787000
17285,1560290400000000000,100203,200690,34,0,949000,20,6,12892000
17286,1560290400000000000,100203,200711,86,0,1199000,20,6,2368000
17287,1560290400000000000,100203,200694,35,0,1249000,20,6,0
17288,1560291600000000000,100203,200703,84,0,699000,20,6,1400000
17289,1560291600000000000,100203,200686,33,0,749000,20,6,1499000
17290,1560291600000000000,100203,200707,85,0,899000,20,6,8736000
17291,1560291600000000000,100203,200690,34,0,949000,20,6,18395000
17292,1560291600000000000,100203,200711,86,0,1199000,20,6,0
17293,1560291600000000000,100203,200694,35,0,1249000,20,6,4881000
17294,1560292800000000000,100203,200703,84,0,699000,20,6,4103000
17295,1560292800000000000,100203,200686,33,0,749000,20,6,5842000
17296,1560292800000000000,100203,200707,85,0,899000,20,6,31335000
17297,1560292800000000000,100203,200690,34,0,949000,20,6,22067000
17298,1560292800000000000,100203,200711,86,0,1199000,20,6,9324000
17299,1560292800000000000,100203,200694,35,0,1249000,20,6,12123000
17300,1560294000000000000,100055,200139,0,2,59000,20,6,33581000
17301,1560295200000000000,100055,200139,0,2,59000,20,6,44680000
17302,1560296400000000000,100055,200139,0,2,59000,20,6,69082000
17303,1560297600000000000,100374,201202,255,7,69000,30,6,18720000
17304,1560297600000000000,100374,201206,257,7,69000,30,6,11413000
17305,1560297600000000000,100374,201200,254,7,59000,30,6,2447000
17306,1560297600000000000,100374,201204,256,7,59000,30,6,1093000
17307,1560299400000000000,100374,201202,255,7,69000,30,6,30224000
17308,1560299400000000000,100374,201206,257,7,69000,30,6,21256000
17309,1560299400000000000,100374,201200,254,7,59000,30,6,4696000
17310,1560299400000000000,100374,201204,256,7,59000,30,6,1238000
17311,1560301200000000000,100310,200993,474,2,178000,20,6,26303000
17312,1560302400000000000,100310,200993,474,2,178000,20,6,30820000
17313,1560303600000000000,100310,200993,474,2,178000,13,6,21534000
17314,1560319200000000000,100776,202266,925,6,69900,20,6,9563000
17315,1560319200000000000,100776,202270,928,6,69900,20,6,2243000
17316,1560320400000000000,100776,202266,925,6,69900,20,6,14812000
17317,1560320400000000000,100776,202270,928,6,69900,20,6,1632000
17318,1560321600000000000,100776,202266,925,6,69900,20,6,22391000
17319,1560321600000000000,100776,202270,928,6,69900,20,6,3407000
17320,1560322800000000000,100478,201452,1627,10,49800,30,6,32260000
17321,1560324600000000000,100478,201452,1627,10,49800,30,6,45114000
17322,1560326400000000000,100399,201296,831,8,59800,30,6,33013000
17323,1560328200000000000,100399,201296,831,8,59800,30,6,76292000
17324,1560330000000000000,100097,200269,1380,10,119000,20,6,7925000
17325,1560330000000000000,100097,200265,786,10,129000,20,6,8183000
17326,1560331200000000000,100097,200269,1380,10,119000,20,6,24280000
17327,1560331200000000000,100097,200265,786,10,129000,20,6,12570000
17328,1560332400000000000,100097,200269,1380,10,119000,20,6,53172000
17329,1560332400000000000,100097,200265,786,10,129000,20,6,19796000
17330,1560333600000000000,100779,202276,1550,6,39900,20,6,15395000
17331,1560334800000000000,100779,202276,1550,6,39900,20,6,37719000
17332,1560336000000000000,100779,202276,1550,6,39900,20,6,50723000
17333,1560337200000000000,100139,200374,885,11,49900,20,6,7784000
17334,1560337200000000000,100139,200373,884,11,59900,20,6,10545000
17335,1560337200000000000,100139,200372,883,11,69900,20,6,16089000
17336,1560338400000000000,100139,200374,885,11,49900,20,6,12945000
17337,1560338400000000000,100139,200373,884,11,59900,20,6,24499000
17338,1560338400000000000,100139,200372,883,11,69900,20,6,19313000
17339,1560339600000000000,100139,200374,885,11,49900,20,6,15270000
17340,1560339600000000000,100139,200373,884,11,59900,20,6,19223000
17341,1560339600000000000,100139,200372,883,11,69900,20,6,20930000
17342,1560340800000000000,100838,202461,801,10,278000,20,6,6230000
17343,1560340800000000000,100838,202474,1395,10,268000,20,6,2038000
17344,1560340800000000000,100838,202462,802,10,248000,20,6,6487000
17345,1560340800000000000,100838,202475,1396,10,238000,20,6,4461000
17346,1560342000000000000,100838,202461,801,10,278000,20,6,16532000
17347,1560342000000000000,100838,202474,1395,10,268000,20,6,5015000
17348,1560342000000000000,100838,202462,802,10,248000,20,6,2804000
17349,1560342000000000000,100838,202475,1396,10,238000,20,6,5338000
17350,1560343200000000000,100838,202461,801,10,278000,20,6,20650000
17351,1560343200000000000,100838,202474,1395,10,268000,20,6,9984000
17352,1560343200000000000,100838,202462,802,10,248000,20,6,12905000
17353,1560343200000000000,100838,202475,1396,10,238000,20,6,11511000
17354,1560344400000000000,100192,200659,541,6,59900,20,6,11476000
17355,1560345600000000000,100192,200659,541,6,59900,20,6,19385000
17356,1560346800000000000,100192,200659,541,6,59900,20,6,27674000
17357,1560348000000000000,100456,201407,238,7,39900,20,6,21595000
17358,1560349200000000000,100456,201407,238,7,39900,20,6,25308000
17359,1560350400000000000,100456,201407,238,7,39900,20,6,29144000
17360,1560351600000000000,100088,200236,1081,10,60900,20,6,13108000
17361,1560352800000000000,100088,200236,1081,10,60900,20,6,24278000
17362,1560354000000000000,100088,200236,1081,10,60900,20,6,37546000
17363,1560355200000000000,100644,201964,942,3,49900,20,6,21464000
17364,1560356400000000000,100644,201964,942,3,49900,20,6,34471000
17365,1560357600000000000,100644,201964,942,3,49900,20,6,43391000
17366,1560358800000000000,100253,200864,1047,3,30900,20,6,48713000
17367,1560360000000000000,100253,200864,1047,3,30900,20,6,57498000
17368,1560361200000000000,100253,200864,1047,3,30900,20,6,62771000
17369,1560362400000000000,100167,200589,1223,3,38900,20,6,29052000
17370,1560363600000000000,100167,200589,1223,3,38900,20,6,47525000
17371,1560364800000000000,100167,200589,1223,3,38900,20,6,54633000
17372,1560366000000000000,100618,201915,1734,6,69000,20,6,17453000
17373,1560366000000000000,100618,201918,1736,6,69000,20,6,7413000
17374,1560367200000000000,100618,201915,1734,6,69000,20,6,34460000
17375,1560367200000000000,100618,201918,1736,6,69000,20,6,8577000
17376,1560368400000000000,100618,201915,1734,6,69000,20,6,49386000
17377,1560368400000000000,100618,201918,1736,6,69000,20,6,16975000
17378,1560369600000000000,100305,200990,1152,6,139000,30,6,38662000
17379,1560371400000000000,100305,200990,1152,6,139000,30,6,88495000
17380,1560373200000000000,100770,202250,781,10,179000,20,6,13229000
17381,1560373200000000000,100770,202255,1376,10,171000,20,6,9545000
17382,1560374400000000000,100770,202250,781,10,179000,20,6,31172000
17383,1560374400000000000,100770,202255,1376,10,171000,20,6,38030000
17384,1560375600000000000,100770,202250,781,10,179000,20,6,52827000
17385,1560375600000000000,100770,202255,1376,10,171000,20,6,30355000
17386,1560376800000000000,100149,200538,1289,1,2209000,20,6,5384000
17387,1560376800000000000,100149,200470,691,1,2299000,20,6,5603000
17388,1560376800000000000,100149,200541,1290,1,1899000,20,6,0
17389,1560376800000000000,100149,200473,692,1,1989000,20,6,0
17390,1560378000000000000,100149,200538,1289,1,2209000,20,6,0
17391,1560378000000000000,100149,200470,691,1,2299000,20,6,22261000
17392,1560378000000000000,100149,200541,1290,1,1899000,20,6,4632000
17393,1560378000000000000,100149,200473,692,1,1989000,20,6,0
17394,1560379200000000000,100149,200538,1289,1,2209000,20,6,21387000
17395,1560379200000000000,100149,200470,691,1,2299000,20,6,16732000
17396,1560379200000000000,100149,200541,1290,1,1899000,20,6,4657000
17397,1560379200000000000,100149,200473,692,1,1989000,20,6,4851000
17398,1560380400000000000,100599,201890,1665,6,89000,20,6,17954000
17399,1560381600000000000,100599,201890,1665,6,89000,20,6,22267000
17400,1560382800000000000,100599,201890,1665,6,89000,20,6,39098000
17401,1560384000000000000,100469,201436,503,5,44800,20,6,25147000
17402,1560385200000000000,100469,201436,503,5,44800,20,6,34202000
17403,1560386400000000000,100469,201436,503,5,44800,20,6,43651000
17404,1560387600000000000,100191,200647,481,6,89900,20,6,5734000
17405,1560388800000000000,100191,200647,481,6,89900,20,6,13454000
17406,1560390000000000000,100191,200647,481,6,89900,13,6,7977000
17407,1560405600000000000,100377,201232,425,7,49000,20,6,10042000
17408,1560406800000000000,100377,201232,425,7,49000,20,6,14635000
17409,1560408000000000000,100377,201232,425,7,49000,20,6,23587000
17410,1560409200000000000,100115,200315,1322,5,100000,20,6,9714000
17411,1560409200000000000,100115,200314,727,5,108000,20,6,1803000
17412,1560410400000000000,100115,200315,1322,5,100000,20,6,14168000
17413,1560410400000000000,100115,200314,727,5,108000,20,6,7352000
17414,1560411600000000000,100115,200315,1322,5,100000,20,6,22866000
17415,1560411600000000000,100115,200314,727,5,108000,20,6,8083000
17416,1560412800000000000,100305,200983,1145,6,89000,30,6,28996000
17417,1560414600000000000,100305,200983,1145,6,89000,30,6,63176000
17418,1560416400000000000,100456,201407,238,7,39900,20,6,22716000
17419,1560417600000000000,100456,201407,238,7,39900,20,6,30687000
17420,1560418800000000000,100456,201407,238,7,39900,20,6,40354000
17421,1560420000000000000,100489,201472,952,9,52000,20,6,3198000
17422,1560420000000000000,100489,201477,956,9,58000,20,6,3897000
17423,1560420000000000000,100489,201469,949,9,98000,20,6,3481000
17424,1560421200000000000,100489,201472,952,9,52000,20,6,11698000
17425,1560421200000000000,100489,201477,956,9,58000,20,6,13300000
17426,1560421200000000000,100489,201469,949,9,98000,20,6,5414000
17427,1560422400000000000,100489,201472,952,9,52000,20,6,13934000
17428,1560422400000000000,100489,201477,956,9,58000,20,6,20243000
17429,1560422400000000000,100489,201469,949,9,98000,20,6,9449000
17430,1560423600000000000,100779,202276,1550,6,39900,20,6,25797000
17431,1560424800000000000,100779,202276,1550,6,39900,20,6,36763000
17432,1560426000000000000,100779,202276,1550,6,39900,20,6,46098000
17433,1560427200000000000,100285,200915,1010,6,59900,20,6,11157000
17434,1560428400000000000,100285,200915,1010,6,59900,20,6,14907000
17435,1560429600000000000,100285,200915,1010,6,59900,20,6,17442000
17436,1560430800000000000,100255,200868,1724,10,109800,20,6,23537000
17437,1560432000000000000,100255,200868,1724,10,109800,20,6,48482000
17438,1560433200000000000,100255,200868,1724,10,109800,20,6,57166000
17439,1560434400000000000,100539,201619,295,2,79900,20,6,22830000
17440,1560435600000000000,100539,201619,295,2,79900,20,6,26748000
17441,1560436800000000000,100539,201619,295,2,79900,20,6,40146000
17442,1560438000000000000,100305,200990,1152,6,139000,30,6,34597000
17443,1560439800000000000,100305,200990,1152,6,139000,30,6,78739000
17444,1560441600000000000,100770,202250,781,10,179000,20,6,11821000
17445,1560441600000000000,100770,202255,1376,10,171000,20,6,5585000
17446,1560442800000000000,100770,202250,781,10,179000,20,6,20990000
17447,1560442800000000000,100770,202255,1376,10,171000,20,6,18388000
17448,1560444000000000000,100770,202250,781,10,179000,20,6,39112000
17449,1560444000000000000,100770,202255,1376,10,171000,20,6,25206000
17450,1560445200000000000,100322,201479,397,3,49900,20,6,39023000
17451,1560446400000000000,100322,201479,397,3,49900,20,6,56095000
17452,1560447600000000000,100322,201479,397,3,49900,20,6,59940000
17453,1560448800000000000,100010,200014,166,3,55900,20,6,28902000
17454,1560450000000000000,100010,200014,166,3,55900,20,6,44007000
17455,1560451200000000000,100010,200014,166,3,55900,20,6,45079000
17456,1560452400000000000,100218,200769,1368,9,149000,20,6,8850000
17457,1560452400000000000,100218,200766,773,9,159000,20,6,5013000
17458,1560453600000000000,100218,200769,1368,9,149000,20,6,15773000
17459,1560453600000000000,100218,200766,773,9,159000,20,6,7362000
17460,1560454800000000000,100218,200769,1368,9,149000,20,6,38925000
17461,1560454800000000000,100218,200766,773,9,159000,20,6,20143000
17462,1560456000000000000,100808,202388,190,7,59900,20,6,19070000
17463,1560457200000000000,100808,202388,190,7,59900,20,6,25395000
17464,1560458400000000000,100808,202388,190,7,59900,20,6,46928000
17465,1560459600000000000,100067,200169,1384,1,509000,15,6,2006000
17466,1560459600000000000,100067,200161,791,1,539000,15,6,4196000
17467,1560459600000000000,100067,200173,1385,1,709000,15,6,0
17468,1560459600000000000,100067,200165,792,1,749000,15,6,0
17469,1560460500000000000,100067,200169,1384,1,509000,15,6,8870000
17470,1560460500000000000,100067,200161,791,1,539000,15,6,10435000
17471,1560460500000000000,100067,200173,1385,1,709000,15,6,4159000
17472,1560460500000000000,100067,200165,792,1,749000,15,6,1498000
17473,1560461400000000000,100067,200169,1384,1,509000,15,6,11783000
17474,1560461400000000000,100067,200161,791,1,539000,15,6,11511000
17475,1560461400000000000,100067,200173,1385,1,709000,15,6,1420000
17476,1560461400000000000,100067,200165,792,1,749000,15,6,8778000
17477,1560462300000000000,100067,200169,1384,1,509000,15,6,15695000
17478,1560462300000000000,100067,200161,791,1,539000,15,6,21877000
17479,1560462300000000000,100067,200173,1385,1,709000,15,6,8288000
17480,1560462300000000000,100067,200165,792,1,749000,15,6,8758000
17481,1560463200000000000,100205,200733,876,0,548000,20,6,10812000
17482,1560463200000000000,100205,200732,875,0,598000,20,6,5084000
17483,1560463200000000000,100205,200731,874,0,648000,20,6,5508000
17484,1560464400000000000,100205,200733,876,0,548000,20,6,15433000
17485,1560464400000000000,100205,200732,875,0,598000,20,6,13472000
17486,1560464400000000000,100205,200731,874,0,648000,20,6,20051000
17487,1560465600000000000,100205,200733,876,0,548000,20,6,29262000
17488,1560465600000000000,100205,200732,875,0,598000,20,6,23537000
17489,1560465600000000000,100205,200731,874,0,648000,20,6,25512000
17490,1560466800000000000,100543,201628,451,4,0,20,6,0
17491,1560468000000000000,100543,201628,451,4,0,20,6,0
17492,1560469200000000000,100543,201628,451,4,0,20,6,0
17493,1560470400000000000,100184,200618,275,9,188000,20,6,6347000
17494,1560471600000000000,100184,200618,275,9,188000,20,6,14004000
17495,1560472800000000000,100184,200618,275,9,188000,20,6,34231000
17496,1560474000000000000,100098,200271,300,6,119000,20,6,10281000
17497,1560475200000000000,100098,200271,300,6,119000,20,6,25730000
17498,1560476400000000000,100098,200271,300,6,119000,13,6,29966000
17499,1560492000000000000,100731,202130,1195,9,29800,20,6,5974000
17500,1560492000000000000,100731,202139,1204,9,29800,20,6,5977000
17501,1560493200000000000,100731,202130,1195,9,29800,20,6,12811000
17502,1560493200000000000,100731,202139,1204,9,29800,20,6,8219000
17503,1560494400000000000,100731,202130,1195,9,29800,20,6,16478000
17504,1560494400000000000,100731,202139,1204,9,29800,20,6,13576000
17505,1560495600000000000,100284,200913,1009,6,55000,20,6,9773000
17506,1560496800000000000,100284,200913,1009,6,55000,20,6,18115000
17507,1560498000000000000,100284,200913,1009,6,55000,20,6,23339000
17508,1560499200000000000,100636,201947,835,5,39800,10,6,2956000
17509,1560499800000000000,100636,201947,835,5,39800,10,6,10206000
17510,1560500400000000000,100636,201947,835,5,39800,10,6,9522000
17511,1560501000000000000,100636,201947,835,5,39800,10,6,9809000
17512,1560501600000000000,100636,201947,835,5,39800,10,6,8105000
17513,1560502200000000000,100636,201947,835,5,39800,10,6,17193000
17514,1560502800000000000,100055,200139,0,2,59000,20,6,24182000
17515,1560504000000000000,100055,200139,0,2,59000,20,6,41666000
17516,1560505200000000000,100055,200139,0,2,59000,20,6,49596000
17517,1560506400000000000,100353,201128,612,7,49900,20,6,21626000
17518,1560507600000000000,100353,201128,612,7,49900,20,6,35674000
17519,1560508800000000000,100353,201128,612,7,49900,20,6,40433000
17520,1560510000000000000,100470,201437,1243,5,49800,20,6,14226000
17521,1560511200000000000,100470,201437,1243,5,49800,20,6,23787000
17522,1560512400000000000,100470,201437,1243,5,49800,20,6,28777000
17523,1560513600000000000,100080,200220,1045,6,89900,20,6,20437000
17524,1560514800000000000,100080,200220,1045,6,89900,20,6,27747000
17525,1560516000000000000,100080,200220,1045,6,89900,20,6,52815000
17526,1560517200000000000,100448,201378,134,10,168000,20,6,13752000
17527,1560517200000000000,100448,201376,132,10,178000,20,6,4023000
17528,1560517200000000000,100448,201379,135,10,148000,20,6,6645000
17529,1560517200000000000,100448,201377,133,10,158000,20,6,5334000
17530,1560518400000000000,100448,201378,134,10,168000,20,6,21918000
17531,1560518400000000000,100448,201376,132,10,178000,20,6,8655000
17532,1560518400000000000,100448,201379,135,10,148000,20,6,11518000
17533,1560518400000000000,100448,201377,133,10,158000,20,6,3601000
17534,1560519600000000000,100448,201378,134,10,168000,20,6,15567000
17535,1560519600000000000,100448,201376,132,10,178000,20,6,12002000
17536,1560519600000000000,100448,201379,135,10,148000,20,6,13737000
17537,1560519600000000000,100448,201377,133,10,158000,20,6,7084000
17538,1560520800000000000,100357,201136,616,7,59000,20,6,14268000
17539,1560522000000000000,100357,201136,616,7,59000,20,6,22907000
17540,1560523200000000000,100357,201136,616,7,59000,20,6,30092000
17541,1560524400000000000,100139,200374,885,11,49900,20,6,5026000
17542,1560524400000000000,100139,200373,884,11,59900,20,6,7782000
17543,1560524400000000000,100139,200372,883,11,69900,20,6,7541000
17544,1560525600000000000,100139,200374,885,11,49900,20,6,8087000
17545,1560525600000000000,100139,200373,884,11,59900,20,6,14306000
17546,1560525600000000000,100139,200372,883,11,69900,20,6,18073000
17547,1560526800000000000,100139,200374,885,11,49900,20,6,12694000
17548,1560526800000000000,100139,200373,884,11,59900,20,6,20536000
17549,1560526800000000000,100139,200372,883,11,69900,20,6,19620000
17550,1560528000000000000,100167,200589,1223,3,38900,20,6,23623000
17551,1560529200000000000,100167,200589,1223,3,38900,20,6,42365000
17552,1560530400000000000,100167,200589,1223,3,38900,20,6,50367000
17553,1560531600000000000,100097,200269,1380,10,119000,20,6,9532000
17554,1560531600000000000,100097,200265,786,10,129000,20,6,3224000
17555,1560532800000000000,100097,200269,1380,10,119000,20,6,30511000
17556,1560532800000000000,100097,200265,786,10,129000,20,6,9949000
17557,1560534000000000000,100097,200269,1380,10,119000,20,6,43217000
17558,1560534000000000000,100097,200265,786,10,129000,20,6,22598000
17559,1560535200000000000,100644,201964,942,3,49900,20,6,23973000
17560,1560536400000000000,100644,201964,942,3,49900,20,6,42209000
17561,1560537600000000000,100644,201964,942,3,49900,20,6,45180000
17562,1560538800000000000,100324,201097,1160,4,0,30,6,0
17563,1560540600000000000,100324,201097,1160,4,0,30,6,0
17564,1560542400000000000,100683,202032,724,10,164000,30,6,17813000
17565,1560542400000000000,100683,202035,1319,10,154000,30,6,15578000
17566,1560544200000000000,100683,202032,724,10,164000,30,6,37888000
17567,1560544200000000000,100683,202035,1319,10,154000,30,6,52204000
17568,1560546000000000000,100203,200703,84,0,699000,20,6,0
17569,1560546000000000000,100203,200686,33,0,749000,20,6,1497000
17570,1560546000000000000,100203,200707,85,0,899000,20,6,5264000
17571,1560546000000000000,100203,200690,34,0,949000,20,6,1884000
17572,1560546000000000000,100203,200711,86,0,1199000,20,6,0
17573,1560546000000000000,100203,200694,35,0,1249000,20,6,0
17574,1560547200000000000,100203,200703,84,0,699000,20,6,1402000
17575,1560547200000000000,100203,200686,33,0,749000,20,6,4393000
17576,1560547200000000000,100203,200707,85,0,899000,20,6,5264000
17577,1560547200000000000,100203,200690,34,0,949000,20,6,11058000
17578,1560547200000000000,100203,200711,86,0,1199000,20,6,0
17579,1560547200000000000,100203,200694,35,0,1249000,20,6,0
17580,1560548400000000000,100203,200703,84,0,699000,20,6,1402000
17581,1560548400000000000,100203,200686,33,0,749000,20,6,7287000
17582,1560548400000000000,100203,200707,85,0,899000,20,6,19163000
17583,1560548400000000000,100203,200690,34,0,949000,20,6,23907000
17584,1560548400000000000,100203,200711,86,0,1199000,20,6,0
17585,1560548400000000000,100203,200694,35,0,1249000,20,6,4881000
17586,1560549600000000000,100067,200169,1384,1,509000,15,6,2983000
17587,1560549600000000000,100067,200161,791,1,539000,15,6,4216000
17588,1560549600000000000,100067,200173,1385,1,709000,15,6,1420000
17589,1560549600000000000,100067,200165,792,1,749000,15,6,1498000
17590,1560550500000000000,100067,200169,1384,1,509000,15,6,12781000
17591,1560550500000000000,100067,200161,791,1,539000,15,6,4216000
17592,1560550500000000000,100067,200173,1385,1,709000,15,6,1420000
17593,1560550500000000000,100067,200165,792,1,749000,15,6,1498000
17594,1560551400000000000,100067,200169,1384,1,509000,15,6,9847000
17595,1560551400000000000,100067,200161,791,1,539000,15,6,5252000
17596,1560551400000000000,100067,200173,1385,1,709000,15,6,6918000
17597,1560551400000000000,100067,200165,792,1,749000,15,6,5842000
17598,1560552300000000000,100067,200169,1384,1,509000,15,6,23536000
17599,1560552300000000000,100067,200161,791,1,539000,15,6,28077000
17600,1560552300000000000,100067,200173,1385,1,709000,15,6,9657000
17601,1560552300000000000,100067,200165,792,1,749000,15,6,7290000
17602,1560553200000000000,100324,201110,1173,4,0,20,6,0
17603,1560554400000000000,100324,201110,1173,4,0,20,6,0
17604,1560555600000000000,100324,201110,1173,4,0,20,6,0
17605,1560556800000000000,100305,200981,1143,6,119000,20,6,16517000
